FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Javier,Manquillo,DEF,SUN,4300000,0,18,0.25,5.8139534883720896e-08,4.18604651162791e-06,0,2293,2,13,0,0,0,0,0,4.2,44,-2,0,18,2,0.3,0,1.3,0,0,1,0,0,0.0,2473,0,0,0,0,758,38,0,0,87,Southampton,Everton,Man City,Middlesbrough,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,75972,0,0,0,0,0,0,0,0.0,2391,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,96160,0,14,0,0,0,4003,0,0,0,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,16021,0,0,0,0,0,0,0,0.0,295,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,22347,0,0,0,0,0,99,0,0,0,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5400000,0,2,0.0277777777777778,5.1440329218107e-09,3.7037037037037e-07,0,3504,1,0,0,0,0,0,0,0.4,142,-1,0,2,1,0.1,0,0.5,0,0,1,0,0,0.1,2327,0,0,0,0,90,668,0,0,-2,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Marney,MID,BUR,4400000,0,51,2.4,5.454545454545451e-07,1.1590909090909101e-05,0,61616,7,28,0,0,0,1,0,11.6,2160,-1,1,51,1,0.2,0,0.8,1,0,5,0,2,0.5,68452,0,0,0,0,1764,56,-1,0,239,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,2.1,2.3,1.2,1.2,2.2,1.2,2.3,1.2,1.8
David,Marshall,GLK,HUL,4500000,0,31,2.1,4.66666666666667e-07,6.88888888888889e-06,0,5527,0,37,0,56,0,0,0,6.9,238,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7293,1,0,0,0,1350,88,0,0,239,Arsenal,Burnley,Leicester,Swansea,Everton,1.9,2.3,1.0,1.9,1.2,2.5,1.9,1.4,1.6,1.9,1.7,1.8,1.9,2.2
Anthony,Martial,MID,MUN,9200000,0,48,0.666666666666667,7.2463768115942e-08,5.21739130434783e-06,0,294875,0,7,0,0,0,2,0,5.2,1037,-3,0,48,3,0.1,0,0.5,5,0,4,0,3,2.4,101878,0,593,0,1,707,126,0,0,149,Watford,Bournemouth,Southampton,Middlesbrough,West Brom,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Cuco,Martina,DEF,SOU,4300000,0,31,0.430555555555556,1.00129198966408e-07,7.209302325581401e-06,0,47840,0,6,0,0,0,0,0,7.2,1894,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.5,61150,0,203,0,0,592,146,0,0,140,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Bruno,Martins Indi,DEF,STK,4900000,1,66,3.1,6.3265306122449e-07,1.3469387755102e-05,0,21154,1,30,0,0,0,1,0,13.5,1469,-1,0,66,1,0.4,0,1.8,5,0,6,0,0,0.7,43048,0,0,0,1,1890,2046,0,0,373,Crystal Palace,Tottenham,Middlesbrough,Man City,Chelsea,3.5,2.5,3.3,2.7,3.4,2.0,2.0,4.2,3.8,3.0,4.1,3.0,4.0,3.2
Brandon,Mason,DEF,WAT,4000000,0,1,0.0138888888888889,3.47222222222222e-09,2.5e-07,0,1179,0,0,0,0,0,0,0,0.3,139,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3083,0,0,0,0,23,139,0,0,3,Man Utd,West Ham,Southampton,Chelsea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4700000,0,26,0.36111111111111105,7.683215130023639e-08,5.5319148936170195e-06,0,4883,4,27,0,0,0,1,0,5.5,70,-3,0,26,3,0.2,0,0.8,0,0,0,0,0,0.0,3704,0,147,0,0,927,12,0,0,126,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.152777777777778,3.25059101654846e-08,2.34042553191489e-06,0,24428,1,18,0,0,0,0,0,2.3,71,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.1,17725,0,0,0,0,526,10,0,0,131,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,7,74,3.9,5.41666666666667e-07,1.0277777777777801e-05,0,273019,3,11,0,0,0,5,0,10.3,3005,-3,0,74,3,0.3,0,2.3,9,0,7,0,2,2.5,273030,1,586,0,1,1156,10563,0,0,326,Watford,Bournemouth,Southampton,Middlesbrough,West Brom,4.7,0.0,4.0,3.3,3.9,3.8,4.0,4.5,3.2,3.5,3.8,2.8,2.6,3.5
Nemanja,Matic,MID,CHE,5000000,1,74,3.2,6.4e-07,1.4800000000000002e-05,0,235451,4,14,0,0,0,0,0,14.8,9093,0,0,74,0,0.5,0,2.3,1,0,12,0,7,3.7,261357,0,373,0,0,1888,4282,0,0,385,Burnley,Swansea,West Ham,Watford,Stoke,2.3,3.0,1.8,3.8,2.4,2.8,2.5,2.1,2.6,3.3,2.2,3.4,2.0,4.2
Joel,Matip,DEF,LIV,5300000,1,44,2.9,5.47169811320755e-07,8.30188679245283e-06,0,129812,1,14,0,0,0,1,0,8.3,1874,-2,0,44,2,0.2,0,1.0,1,0,3,0,0,1.8,108209,0,0,0,0,1261,1380,0,0,266,Tottenham,Leicester,Arsenal,Burnley,Man City,3.5,1.7,3.7,3.6,2.3,3.1,3.7,2.7,2.5,3.3,2.1,3.9,3.1,3.1
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1366,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,374,0,4,0,0,0,7,0,0,0,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4500000,1,37,2.8,6.22222222222222e-07,8.22222222222222e-06,0,2275,0,29,0,0,0,2,0,8.2,437,0,0,37,0,0.6,0,2.5,4,0,2,0,0,0.2,12029,1,0,0,1,1170,6262,0,0,264,Leicester,Chelsea,Burnley,Hull City,Bournemouth,2.5,2.4,3.2,2.7,2.8,2.7,3.1,3.2,2.3,3.1,2.1,2.7,2.1,3.3
Dieumerci,Mbokani,FWD,HUL,5400000,0,23,0.319444444444444,5.915637860082309e-08,4.2592592592592596e-06,0,7479,0,15,0,0,0,0,0,4.3,77,-1,0,23,1,0.0,0,0.0,0,0,2,0,2,0.0,7865,0,0,0,0,679,90,0,0,33,Arsenal,Burnley,Leicester,Swansea,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,4800000,2,75,3.9,8.125e-07,1.5625e-05,0,164216,4,30,0,0,0,5,0,15.6,5116,-2,0,75,2,0.5,0,2.3,8,0,2,0,2,1.6,216555,0,282,0,1,1544,4969,0,0,290,Stoke,Middlesbrough,West Brom,Tottenham,Watford,3.7,4.0,3.2,3.5,4.6,2.9,3.4,2.7,4.8,2.5,5.2,3.2,4.9,4.0
Gareth,McAuley,DEF,WBA,5100000,7,90,3.8,7.45098039215686e-07,1.7647058823529397e-05,0,519832,4,29,0,0,0,4,0,18.0,12092,6,-1,90,-6,0.9,0,4.5,9,0,5,0,1,29.8,1283435,1,339,0,3,2160,49762,1,0,386,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,4.5,5.4,4.8,3.1,5.4,2.9,3.2,5.6,5.6,3.5,4.4,2.6,4.7,3.7
Oliver,McBurnie,FWD,SWA,4500000,0,4,0.0555555555555556,1.23456790123457e-08,8.888888888888891e-07,0,5222,0,2,0,0,0,0,0,0.9,120,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.1,6189,0,0,0,0,66,72,0,0,14,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5552,0,0,0,0,0,0,0,0.0,84,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,725,0,82,0,0,0,11,0,0,0,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,10,21,0.29166666666666696,6.07638888888889e-08,4.375e-06,0,11969,2,9,0,0,0,1,0,4.4,338,-2,0,21,2,0.6,0,3.0,0,0,0,0,1,0.2,6004,0,365,0,0,578,3578,0,0,88,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,37,0.513888888888889,1.0487528344671199e-07,7.55102040816327e-06,0,12871,5,15,0,0,0,1,0,7.6,133,-1,0,37,1,0.2,0,1.0,1,0,2,0,2,0.1,9402,0,336,0,0,861,53,0,0,163,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3005,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3106,0,0,0,0,0,28,0,0,0,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,974,0,0,0,0,0,0,0,0.0,22,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,387,0,0,0,0,0,7,0,0,0,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8385,0,0,0,0,0,0,0,0.0,139,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4293,0,27,0,0,0,12,0,0,0,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.166666666666667,3.96825396825397e-08,2.8571428571428602e-06,0,15017,0,9,0,0,0,0,0,2.9,137,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4840,1,28,0,0,353,34,0,0,58,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4200000,0,19,0.263888888888889,6.28306878306878e-08,4.52380952380952e-06,0,4393,0,8,0,0,0,0,0,4.4,264,-3,1,19,3,0.1,0,0.3,0,0,1,0,1,0.1,6662,0,0,0,0,495,896,-1,0,112,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4600000,1,68,2.8,6.08695652173913e-07,1.47826086956522e-05,0,67945,3,35,0,0,0,1,0,14.8,7523,1,0,68,-1,0.8,0,3.8,2,0,6,0,2,3.8,195109,1,0,0,0,2160,14392,0,0,424,Chelsea,Hull City,Swansea,Liverpool,Sunderland,3.3,1.8,1.8,2.2,1.4,3.6,3.6,1.7,1.4,2.5,2.3,3.8,1.9,3.9
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0833333333333333,1.8939393939393898e-08,1.36363636363636e-06,0,30510,1,5,0,0,0,0,0,1.4,158,-1,0,6,1,0.2,0,0.8,0,0,1,0,0,0.3,3513,0,0,0,0,269,39,0,0,26,Swansea,Liverpool,Hull City,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5178,0,0,0,0,0,0,0,0.0,57,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1309,0,265,0,0,0,101,0,0,0,Hull City,Liverpool,Leicester,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,1,31,1.7,3.8636363636363604e-07,7.04545454545455e-06,0,17213,2,21,0,0,0,1,0,7.0,227,-1,0,31,1,0.3,0,1.3,0,0,2,0,0,0.2,15214,0,0,0,0,929,106,0,0,174,Arsenal,Burnley,Leicester,Swansea,Everton,0.8,1.8,0.9,1.1,0.8,0.9,1.3,0.8,0.8,1.5,0.8,1.7,0.9,1.1
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3839,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,441,0,18,0,0,0,4,0,0,0,Burnley,Swansea,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,1,52,3.7,7.872340425531909e-07,1.1063829787234e-05,0,127926,0,18,0,25,0,0,0,11.1,4715,-3,0,52,3,0.6,0,3.0,3,0,3,0,0,2.4,113265,0,340,2,0,1260,816,0,0,241,Tottenham,Leicester,Arsenal,Burnley,Man City,4.9,2.6,5.2,5.0,3.4,4.4,5.2,3.9,3.7,4.6,3.1,5.4,4.4,4.4
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,298,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,312,0,0,0,0,0,5,0,0,0,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5182,0,0,0,0,0,0,0,0.0,42,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1927,0,209,0,0,0,8,0,0,0,Burnley,Swansea,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,0,0,0.0,0.0,0.0,0,73,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,354,0,0,0,0,0,99,0,0,0,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6500000,1,101,4.6,7.076923076923079e-07,1.5538461538461498e-05,0,461554,4,23,0,0,0,6,0,15.5,23408,0,-1,101,0,0.8,0,5.3,14,0,6,0,4,5.7,609856,0,508,0,3,1908,11770,1,0,481,Tottenham,Leicester,Arsenal,Burnley,Man City,5.1,4.7,4.2,6.9,3.4,5.6,5.5,4.1,3.5,4.9,4.9,5.6,3.3,5.7
Tyrone,Mings,DEF,BOU,4500000,-1,0,0.0,0.0,0.0,0,1556,0,11,0,0,0,0,0,0.0,91,0,0,0,0,-0.1,0,-0.3,0,0,0,0,0,0.0,1354,1,1,0,0,271,59,0,0,48,Man City,West Brom,Man Utd,West Ham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6100000,1,76,3.3,5.40983606557377e-07,1.24590163934426e-05,0,264842,1,16,0,0,0,3,0,12.5,23822,-4,0,76,4,0.8,0,5.0,5,0,7,0,4,3.0,321545,0,245,0,1,1351,4281,0,0,248,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,2.7,4.4,1.6,3.3,4.3,1.6,2.7,4.2,4.5,1.9,2.8,2.7,4.1,1.8
Henrikh,Mkhitaryan,MID,MUN,8900000,14,47,0.652777777777778,7.33458177278402e-08,5.28089887640449e-06,0,317754,1,6,0,0,0,3,0,5.3,2903,-6,0,47,6,0.6,0,5.3,3,0,5,0,1,3.4,177600,0,0,0,1,797,54509,0,0,192,Watford,Bournemouth,Southampton,Middlesbrough,West Brom,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5900000,6,70,3.0,5.084745762711859e-07,1.1864406779661e-05,0,214877,3,27,0,0,0,0,0,11.9,3505,-1,0,70,1,0.6,0,3.5,6,0,6,0,2,3.9,128607,0,511,0,0,1983,4732,0,0,427,Hull City,Liverpool,Leicester,West Brom,Man City,3.6,0.0,3.3,2.9,2.9,3.0,3.8,3.4,2.7,3.0,2.4,2.3,3.0,3.1
Jefferson,Montero,MID,SWA,5000000,0,16,0.222222222222222,4.444444444444441e-08,3.2e-06,0,8445,0,9,0,0,0,0,0,3.2,27,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2355,0,202,0,0,347,7,0,0,70,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,1,11,0.152777777777778,3.47222222222222e-08,2.5e-06,0,147181,1,7,0,0,0,0,0,2.5,594,-6,0,11,6,0.1,0,0.3,1,0,0,0,1,1.5,16961,0,394,0,0,265,198,0,0,64,Tottenham,Leicester,Arsenal,Burnley,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,1,58,2.4,5.1063829787234e-07,1.23404255319149e-05,0,764003,3,41,0,0,0,1,0,12.3,15243,-3,0,58,3,0.2,0,1.0,0,0,5,0,1,12.7,291653,0,549,0,0,2160,2070,0,0,331,Swansea,Liverpool,Hull City,Arsenal,West Ham,1.8,3.1,2.8,2.2,2.2,2.7,2.3,1.4,2.2,2.8,1.8,2.4,1.6,2.9
James,Morrison,MID,WBA,4600000,9,64,0.8888888888888891,1.93236714975845e-07,1.39130434782609e-05,0,24020,2,12,0,0,0,5,0,13.9,2134,-4,0,64,4,1.2,0,5.5,4,0,4,0,1,1.1,68131,0,266,0,0,1076,29837,0,0,230,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4
Victor,Moses,MID,CHE,5600000,3,78,3.4,6.071428571428571e-07,1.3928571428571398e-05,0,189193,3,7,0,0,0,3,0,13.9,9131,1,0,78,-1,0.7,0,4.0,6,0,13,0,2,2.9,291280,0,127,0,1,1603,16131,0,0,333,Burnley,Swansea,West Ham,Watford,Stoke,2.5,3.3,2.0,4.2,2.6,3.1,2.8,2.3,2.9,3.6,2.5,3.7,2.2,4.5
Lys,Mousset,FWD,BOU,5100000,0,2,0.0277777777777778,5.4466230936819206e-09,3.9215686274509797e-07,0,3297,0,1,0,0,0,0,0,0.4,70,-4,0,2,4,0.0,0,0.0,0,0,0,0,0,0.1,1390,0,0,0,0,25,31,0,0,1,Man City,West Brom,Man Utd,West Ham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4100000,0,23,0.319444444444444,7.791327913279131e-08,5.60975609756098e-06,0,37433,1,3,0,0,0,1,0,5.6,2184,-4,0,23,4,0.0,0,0.0,3,0,2,0,0,0.8,59709,0,111,0,1,289,2376,0,0,88,Crystal Palace,Tottenham,Middlesbrough,Man City,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,1,36,0.5,7.2463768115942e-08,5.21739130434783e-06,0,412643,1,18,0,0,0,2,0,5.2,1156,-6,0,36,6,0.2,0,1.3,5,0,1,0,0,3.1,77834,0,0,0,0,703,236,0,0,122,Swansea,Liverpool,Hull City,Arsenal,West Ham,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,50,2.9,5e-07,8.62068965517241e-06,0,96177,6,18,0,0,0,1,0,8.6,2662,-2,0,50,2,0.6,0,3.5,2,0,4,0,1,1.4,124631,0,0,0,0,1464,4304,0,0,310,Hull City,Liverpool,Leicester,West Brom,Man City,3.4,0.0,3.2,2.7,2.7,2.9,3.7,3.3,2.5,2.8,2.3,2.2,2.9,2.9
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,16924,0,1,0,0,0,0,0,1.0,1189,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.4,19995,0,54,0,0,53,80,0,0,17,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,35723,0,0,0,0,0,0,0,0.0,282,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.5,3156,0,218,0,0,0,75,0,0,0,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,4,8,0.111111111111111,2.02020202020202e-08,1.45454545454545e-06,0,348,0,1,0,0,0,0,0,1.5,181,0,0,8,0,0.5,0,2.7,0,0,0,0,2,0.1,3375,0,0,0,0,57,1970,0,0,23,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12686,0,0,0,0,0,0,0,0.2,40,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1182,0,164,0,0,16,26,0,0,0,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,1,28,1.5,3.48837209302326e-07,6.511627906976741e-06,0,50149,3,39,0,0,0,0,0,6.5,620,-2,0,28,2,0.1,0,0.5,3,0,2,0,0,0.9,37689,1,239,0,0,1655,1453,0,0,294,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.9,0.9,1.2,1.0,1.0,1.0,1.2,1.3,0.8,1.2,0.8,1.0,0.8,1.3
Jesus,Navas,MID,MCI,6100000,0,24,0.33333333333333304,5.4644808743169406e-08,3.9344262295082004e-06,0,38670,1,10,0,0,0,0,0,3.9,313,-4,0,24,4,0.0,0,0.0,0,0,1,0,2,0.6,14914,0,408,0,0,510,193,0,0,106,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alfred,N'Diaye,MID,HUL,4500000,10,10,0.138888888888889,3.08641975308642e-08,2.22222222222222e-06,0,2013,0,0,0,0,0,1,0,2.2,1997,0,0,10,0,2.2,0,10.0,2,0,1,0,0,1.0,42757,0,0,0,0,90,42695,0,0,35,Arsenal,Burnley,Leicester,Swansea,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,2,8,0.111111111111111,2.2675736961451203e-08,1.63265306122449e-06,0,438,0,10,0,0,0,0,0,1.6,91,-1,1,8,1,0.4,0,2.0,0,0,0,0,0,0.0,1341,0,0,0,0,360,449,-1,0,59,Swansea,Liverpool,Hull City,Arsenal,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Didier,Ndong,MID,SUN,4800000,8,43,2.4,5e-07,8.95833333333333e-06,0,1296,4,27,0,0,0,1,0,9.0,127,-2,0,43,2,0.6,0,2.8,1,0,4,0,1,0.0,2778,0,0,0,0,1486,1470,0,0,247,Southampton,Everton,Man City,Middlesbrough,Burnley,2.2,1.3,1.6,1.6,3.0,1.8,1.6,1.9,1.6,1.2,2.1,1.9,2.0,1.2
Alvaro,Negredo,FWD,MID,6300000,2,89,3.9,6.19047619047619e-07,1.41269841269841e-05,0,1497609,4,25,0,0,0,6,0,14.1,41756,-2,0,89,2,0.5,0,3.3,13,0,7,0,4,12.7,1471225,0,0,0,3,1948,8760,0,0,274,Everton,Crystal Palace,Stoke,Sunderland,Man Utd,4.4,4.5,3.9,5.3,4.0,4.9,4.5,5.6,4.4,3.9,4.8,2.9,5.2,4.1
Julien,Ngoy,FWD,STK,4500000,1,5,0.0694444444444444,1.54320987654321e-08,1.11111111111111e-06,0,4045,0,1,0,0,0,0,0,1.1,177,0,0,5,0,0.2,0,1.0,0,0,0,0,0,0.1,5642,0,0,0,0,49,318,0,0,16,Crystal Palace,Tottenham,Middlesbrough,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
