FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3857,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1295,0,0,0,0,0,0,0,0,0,Swansea,Man City,Stoke,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,43,2.3,4.6e-07,8.599999999999999e-06,0,14762,4,16,0,0,0,1,0,8.6,171,0,0,43,0,0.2,0,1.0,4,0,3,0,1,0.1,14959,0,0,0,0,1235,34,0,0,247,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,1.4,1.4,1.7,1.2,1.8,1.2,2.3,1.5,2.1,1.9,2.2,1.6,1.5,68.7
Per,Mertesacker,DEF,ARS,4800000,0,15,0.6,1.25e-07,3.125e-06,0,43498,0,7,0,0,0,1,0,3.1,439,-2,0,15,2,0.0,0,0.0,2,0,0,0,0,0.5,29656,0,0,0,1,351,128,0,0,77,Everton,Tottenham,Man City,Brighton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381e-07,4.28571428571429e-06,0,60084,3,16,0,0,0,0,0,4.3,3683,-3,0,18,3,0.0,0,0.0,0,0,2,0,0,0.6,59134,0,0,0,0,753,354,0,0,125,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9
Simon,Mignolet,GLK,LIV,4800000,0,67,3.5,7.29166666666667e-07,1.3958333333333301e-05,0,98396,3,24,0,36,0,0,0,13.7,3345,-2,1,67,2,0.0,0,0.0,0,0,7,0,0,1.3,62972,0,0,1,0,1710,191,-1,0,329,Tottenham,Southampton,West Ham,Newcastle,Man Utd,4.0,3.6,4.8,3.6,2.7,4.4,4.2,2.4,3.6,2.9,4.4,3.4,4.7,28.0
Luka,Milivojevic,MID,CRY,4700000,1,72,3.1,6.59574468085106e-07,1.53191489361702e-05,0,135087,6,35,0,0,0,5,0,15.3,16470,-3,0,72,3,0.8,1,3.7,8,0,4,0,0,4.6,329111,0,0,0,0,1909,40080,0,0,328,Newcastle,Everton,Tottenham,Man Utd,Chelsea,3.2,2.8,2.7,2.5,2.1,2.4,2.5,2.6,3.2,2.4,3.1,2.2,3.6,100.1
James,Milner,DEF,LIV,6000000,6,44,1.76,2.93333333333333e-07,7.33333333333333e-06,0,274385,2,18,0,0,0,0,0,7.3,694,-5,0,44,5,0.3,0,1.7,3,0,3,0,2,2.1,40529,0,0,0,1,1025,411,0,0,256,Tottenham,Southampton,West Ham,Newcastle,Man Utd,1.4,1.2,1.8,1.2,0.9,1.6,1.9,0.9,1.2,0.9,1.6,1.1,1.8,80.8
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,17219,1,4,0,0,0,0,0,0.0,77,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2447,0,0,0,0,135,20,0,0,17,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,116080,1,8,0,0,0,0,0,0.8,353,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8919,0,0,0,0,135,1,0,0,19,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,152231,0,0,0,0,0,1,0,2.1,985,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.6,48796,0,0,0,0,89,69,0,0,37,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7700000,1,58,2.32,3.01298701298701e-07,7.532467532467529e-06,0,1836116,2,6,0,0,0,1,0,7.6,16727,-3,-1,58,3,0.0,0,0.3,4,0,9,0,5,8.1,1736940,0,0,0,1,950,50401,1,0,231,Everton,Tottenham,Man City,Brighton,Watford,2.7,1.2,1.3,1.2,1.9,1.2,2.2,2.1,1.4,2.4,1.2,2.0,1.2,87.6
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,611,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,733,0,0,0,0,0,9,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5700000,8,109,5.2,9.12280701754386e-07,1.91228070175439e-05,0,1052985,3,24,0,0,0,4,0,19.1,10368,2,-1,109,-2,1.4,0,8.0,14,0,9,0,2,8.9,1216486,0,0,0,2,1788,123789,1,0,529,Everton,Tottenham,Man City,Brighton,Watford,6.8,4.7,6.5,5.4,7.5,4.4,7.8,7.5,4.7,7.8,4.4,7.5,4.9,99.3
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3015,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,248,0,0,0,0,0,0,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5400000,2,86,3.4,6.2962962962963e-07,1.59259259259259e-05,0,800206,2,41,0,0,0,4,0,15.9,17694,-1,0,86,1,0.6,0,3.0,6,0,7,0,2,6.0,949586,0,0,0,2,2146,3956,0,0,422,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.7,3.8,2.6,1.9,3.8,3.7,2.8,2.3,3.3,2.2,4.5,1.7,4.1,141.4
Alvaro,Morata,FWD,CHE,10400000,0,97,4.8,4.615384615384621e-07,9.32692307692308e-06,0,3873798,5,8,0,0,0,10,0,9.3,45401,4,0,97,-4,0.0,0,0.3,13,0,11,0,4,8.6,3776176,0,0,0,2,1514,362,0,0,300,Watford,West Brom,Man Utd,Man City,Crystal Palace,0.0,6.4,4.5,5.2,6.3,5.2,5.5,6.1,6.0,6.7,5.4,5.4,5.8,174.5
Alberto,Moreno,DEF,LIV,4400000,0,44,1.76,4e-07,1e-05,0,387496,0,17,0,0,0,0,0,10.0,1828,-1,0,44,1,0.0,0,0.0,3,0,5,0,1,1.3,338628,0,0,0,0,1080,1077,0,0,287,Tottenham,Southampton,West Ham,Newcastle,Man Utd,1.4,1.2,1.8,1.2,0.9,1.6,1.9,0.9,1.2,0.9,1.6,1.1,1.8,53.7
Wes,Morgan,DEF,LEI,4400000,0,45,2.0,4.54545454545455e-07,1.0227272727272698e-05,0,232354,3,32,0,0,0,0,0,10.2,5026,-1,0,45,1,0.0,0,0.0,1,0,4,0,0,1.8,141580,0,0,0,0,1917,65,0,0,271,Swansea,Man City,Stoke,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,2.3,1.5,1.5,1.5,1.8,2.3,2.2,1.2,53.7
James,Morrison,MID,WBA,5400000,0,13,0.52,9.629629629629631e-08,2.40740740740741e-06,0,3138,0,1,0,0,0,1,0,2.4,7,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2640,0,0,0,0,205,7,0,0,35,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Victor,Moses,DEF,CHE,6400000,0,79,3.16,4.9375e-07,1.234375e-05,0,102327,1,5,0,0,0,1,0,12.3,11871,-1,0,79,1,1.2,0,7.7,4,0,8,0,3,1.8,137028,0,0,0,2,1242,6535,0,0,285,Watford,West Brom,Man Utd,Man City,Crystal Palace,3.6,3.5,2.5,2.6,4.5,3.2,3.3,4.0,3.3,3.7,2.7,3.5,2.7,65.1
Steve,Mounie,FWD,HUD,5700000,2,48,2.8,4.91228070175439e-07,8.42105263157895e-06,0,345776,2,22,0,0,0,4,0,8.4,1929,-3,0,48,3,0.2,0,1.3,6,0,4,0,0,0.8,309206,0,0,0,1,1005,160,0,0,143,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.6,3.1,2.0,1.7,2.9,3.3,2.2,2.0,3.0,1.4,3.2,1.9,3.1,61.7
Lys,Mousset,FWD,BOU,4900000,1,12,0.48,9.79591836734694e-08,2.44897959183673e-06,0,10161,0,4,0,0,0,0,0,2.4,238,-1,0,12,1,0.1,0,0.7,0,0,1,0,0,0.1,8275,0,0,0,0,182,289,0,0,26,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.5
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,2239,0,0,0,0,0,0,0,0.0,116,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5347,0,0,0,0,0,175,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4568,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,86,0,0,0,0,0,2,0,0,0,Bournemouth,Brighton,Leicester,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,21817,0,0,0,0,0,0,0,0.0,407,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,7060,0,0,0,0,0,136,0,0,0,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,1,38,1.52,3.0399999999999997e-07,7.6e-06,0,11803,0,21,0,0,0,1,0,7.6,574,-5,0,38,5,0.7,0,3.3,2,0,1,0,1,0.1,5014,0,0,0,0,846,170,0,0,133,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.8,0.8,0.9,0.8,0.9,0.8,1.2,0.8,1.1,0.9,1.1,0.8,0.8,43.2
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4514,0,4,0,0,0,0,0,1.3,77,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1914,0,0,0,0,166,4,0,0,25,West Ham,Stoke,Swansea,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,5700000,8,70,3.0,5.263157894736841e-07,1.2280701754386e-05,0,349528,5,23,0,0,0,7,0,12.3,8521,-3,0,70,3,0.6,1,3.7,11,0,6,0,0,2.2,423622,0,0,0,1,1331,12577,0,0,195,West Ham,Stoke,Swansea,Arsenal,Everton,3.4,2.8,3.2,3.3,2.3,2.3,3.5,3.7,2.5,3.0,2.3,3.1,1.9,86.7
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,27843,0,0,0,0,0,0,0,0.0,303,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4261,0,0,0,0,0,8,0,0,0,Swansea,Man City,Stoke,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4383,0,0,0,0,0,0,0,1.3,67,-2,0,6,2,0.3,0,1.3,0,0,0,0,1,0.0,1704,0,0,0,0,35,6,0,0,15,Watford,West Brom,Man Utd,Man City,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5500000,1,68,2.72,4.945454545454549e-07,1.2363636363636399e-05,0,343202,2,16,0,0,0,2,0,12.4,17323,0,0,68,0,0.2,0,1.3,6,0,7,0,0,3.1,384821,0,0,0,1,1319,2777,0,0,370,Everton,Tottenham,Man City,Brighton,Watford,2.7,1.6,2.5,2.1,3.3,1.5,3.3,3.1,1.7,3.6,1.5,3.1,1.7,72.5
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,572,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,642,0,0,0,0,0,22,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.04,1e-08,2.5e-07,0,107406,1,1,0,2,0,0,0,0.3,2935,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.7,101918,0,0,0,0,90,2457,0,0,7,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,26,1.04,2.2127659574468102e-07,5.5319148936170195e-06,0,4223,0,11,0,0,0,1,0,5.5,87,-3,0,26,3,0.1,0,0.3,3,0,1,0,0,0.0,2546,0,0,0,1,497,59,0,0,75,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,33.4
Kyle,Naughton,DEF,SWA,4500000,2,72,3.1,6.88888888888889e-07,1.6e-05,0,490464,1,33,0,0,0,0,0,16.0,6123,0,0,72,0,0.6,0,2.7,8,0,7,0,1,3.2,537479,0,0,0,2,2056,20077,0,0,418,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.4,3.4,3.1,4.0,2.7,3.4,2.4,2.5,2.9,2.4,3.2,2.5,3.7,76.9
Wilfred,Ndidi,MID,LEI,4900000,4,64,2.6,5.306122448979589e-07,1.30612244897959e-05,0,47489,4,34,0,0,0,0,0,13.1,899,-1,0,64,1,0.7,0,3.3,2,0,7,0,4,0.5,43088,0,0,0,0,2220,2649,0,1,339,Swansea,Man City,Stoke,Bournemouth,West Brom,2.5,1.3,2.4,2.5,1.8,2.7,1.6,2.5,1.7,2.3,1.6,2.6,1.3,89.3
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,59,0,0,0,0,0,0,0,0.0,59,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,234,0,0,0,0,0,234,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4800000,0,1,0.04,8.33333333333333e-09,2.0833333333333302e-07,0,3077,0,1,0,0,0,0,0,0.2,35,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.0,1426,0,0,0,0,18,20,0,0,1,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,44095,0,2,0,0,0,0,0,0.2,4336,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.7,75303,0,0,0,0,19,1088,0,0,4,Bournemouth,Brighton,Leicester,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4800000,2,56,2.24,4.66666666666667e-07,1.1666666666666698e-05,0,563006,2,13,0,0,0,6,0,11.7,29465,-2,-1,56,2,0.6,0,3.0,10,0,0,0,2,5.4,822314,0,0,0,2,675,25793,1,0,167,Arsenal,Crystal Palace,Watford,Burnley,Brighton,1.1,2.3,1.7,1.4,2.4,1.8,1.9,1.9,1.5,2.1,1.5,2.2,1.4,71.5
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,2399,0,0,0,0,0,0,0,0.0,152,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,3022,0,0,0,0,0,185,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,BUR,5400000,1,4,0.16,2.96296296296296e-08,7.407407407407409e-07,0,1801,0,0,0,0,0,0,0,0.7,195,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.0,1875,0,0,0,0,44,83,0,0,10,Man City,Swansea,Southampton,Everton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Mark,Noble,MID,WHU,5300000,10,50,2.0,3.77358490566038e-07,9.43396226415094e-06,0,16215,3,20,0,0,0,3,0,9.4,809,-2,0,50,2,1.0,0,5.5,5,0,3,0,0,0.3,15804,0,0,0,0,1230,7914,0,0,266,Brighton,Watford,Liverpool,Swansea,Burnley,1.0,1.4,1.0,1.2,1.5,1.2,1.5,1.0,1.6,1.0,1.0,1.0,2.1,58.0
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1591,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,60,0,0,0,0,0,0,0,0,0,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,28142,0,0,0,0,0,0,0,0.0,576,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,14390,0,0,0,0,0,313,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,475,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,107,0,0,0,0,0,0,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4800000,1,48,2.5,5.20833333333333e-07,1e-05,0,179837,4,24,0,0,0,0,0,10.0,875,-2,0,48,2,0.1,0,0.7,6,0,4,0,1,1.1,175685,0,0,0,0,1420,346,0,0,264,Southampton,Chelsea,Huddersfield,Watford,Leicester,2.7,1.9,2.9,2.3,2.4,1.6,2.7,2.3,1.5,2.7,1.6,2.5,2.9,51.3
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1754,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1939,0,0,0,0,0,28,0,0,0,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.04,8.888888888888892e-09,2.22222222222222e-07,0,8838,0,0,0,0,0,0,0,0.2,4222,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.5,32833,0,0,0,0,8,12925,0,0,-1,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4400000,0,53,2.6,5.90909090909091e-07,1.2045454545454499e-05,0,206954,3,29,0,0,0,2,0,12.0,15361,-1,0,53,1,0.8,0,3.5,6,0,5,0,0,1.3,225709,0,0,0,1,1558,405,0,0,267,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,1.9,2.3,1.5,2.4,1.4,1.5,1.6,3.0,60.0
Angelo,Ogbonna,DEF,WHU,4500000,2,45,2.3,5.11111111111111e-07,1e-05,0,203417,3,39,0,0,0,1,0,10.0,17693,0,0,45,0,0.4,0,1.8,4,0,3,0,0,5.7,452931,0,0,0,1,1800,3822,0,0,312,Brighton,Watford,Liverpool,Swansea,Burnley,1.8,2.4,1.6,1.5,2.3,2.2,2.3,1.7,2.5,1.6,1.8,1.4,1.9,60.8
Stefano,Okaka,FWD,WAT,5300000,0,15,0.6,1.1320754716981098e-07,2.83018867924528e-06,0,63490,0,5,0,0,0,1,0,2.8,314,-2,0,15,2,0.1,0,0.7,1,0,1,0,0,0.3,48523,0,0,0,0,231,107,0,0,46,Chelsea,West Ham,Everton,West Brom,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Shinji,Okazaki,FWD,LEI,5400000,1,68,3.1,5.74074074074074e-07,1.25925925925926e-05,0,675607,2,15,0,0,0,6,0,12.4,26173,-1,1,68,1,0.2,0,1.3,7,0,5,0,2,4.9,777877,0,0,0,1,1112,5666,-1,0,247,Swansea,Man City,Stoke,Bournemouth,West Brom,3.3,2.5,4.0,3.5,2.5,3.4,2.6,3.4,2.5,3.5,2.7,3.5,2.1,97.6
Martin,Olsson,DEF,SWA,5000000,2,66,2.9,5.8e-07,1.32e-05,0,24673,3,32,0,0,0,0,0,13.2,266,0,0,66,0,0.7,0,3.3,0,0,8,0,1,0.2,19661,0,0,0,0,2066,364,0,0,324,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.2,3.1,2.8,3.6,2.4,3.1,2.1,2.3,2.6,2.2,2.9,2.3,3.3,49.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21867,0,1,0,0,0,0,0,0.1,16,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1144,0,0,0,0,9,0,0,0,3,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4300000,1,47,2.0,4.65116279069767e-07,1.0930232558139501e-05,0,258678,7,33,0,0,0,1,0,10.9,3786,-2,0,47,2,0.2,0,1.0,0,0,5,0,0,2.2,150003,0,0,0,0,1934,2952,0,0,330,West Brom,Liverpool,Burnley,Stoke,Newcastle,1.3,1.1,1.2,1.5,1.4,1.3,1.3,1.0,1.2,1.2,1.5,1.5,1.0,79.5
David,Ospina,GLK,ARS,4800000,0,0,0.0,0.0,0.0,0,8343,0,0,0,0,0,0,0,0.0,79,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1691,0,0,0,0,0,26,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,6500000,6,119,5.0,7.69230769230769e-07,1.83076923076923e-05,0,1167274,7,18,0,0,0,4,0,18.3,39250,10,0,119,-10,0.4,0,2.3,16,0,11,0,0,31.5,2452569,1,0,0,4,2140,23558,0,0,550,Burnley,Leicester,Arsenal,Chelsea,Stoke,6.2,6.1,5.7,6.2,6.0,7.2,4.6,6.4,5.4,5.9,6.3,7.0,6.4,106.2
Reece,Oxford,DEF,WHU,4500000,1,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,4,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.0,10,0,0,0,0,4,10,0,0,2,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,4,91,4.5,4.83870967741936e-07,9.78494623655914e-06,0,288108,4,29,0,0,0,4,0,9.8,5707,-2,0,91,2,0.4,0,3.3,10,0,6,0,7,2.7,274044,0,0,0,2,1621,25935,0,0,406,Everton,Tottenham,Man City,Brighton,Watford,6.6,2.8,4.0,3.3,5.2,3.4,5.7,5.5,4.1,6.0,2.3,5.4,3.8,200.0
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,4720,0,0,0,0,0,0,0,0.0,162,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,11921,0,0,0,0,0,151,0,0,0,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4671,2,2,0,0,0,0,0,0.8,24,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1096,0,0,0,0,168,11,0,0,9,Watford,West Brom,Man Utd,Man City,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5151,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,284,0,0,0,0,0,1,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,505,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,114,0,0,0,0,0,1,0,0,0,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
