FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Brandon,Mason,DEF,WAT,4000000,0,1,0.0151515151515152,3.78787878787879e-09,2.5e-07,0,925,0,0,0,0,0,0,0,0.3,191,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,2806,0,0,0,0,23,349,0,0,3,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4700000,1,26,1.6,3.4042553191489397e-07,5.5319148936170195e-06,0,4728,4,27,0,0,0,1,0,5.5,173,-3,0,26,3,0.3,0,1.3,0,0,0,0,0,0.0,3684,0,147,0,0,927,25,0,0,126,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.2,0.8,0.8,1.3,0.8,1.7,0.8,0.9
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.166666666666667,3.54609929078014e-08,2.34042553191489e-06,0,24310,1,18,0,0,0,0,0,2.3,66,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.1,17713,0,0,0,0,526,5,0,0,131,Man City,Southampton,West Brom,Watford,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,0,66,3.9,5.41666666666667e-07,9.16666666666667e-06,0,263922,2,11,0,0,0,4,0,9.2,7226,-3,0,66,3,0.5,0,3.3,9,0,6,0,2,2.4,261245,1,586,0,1,1051,4789,0,0,306,Hull City,Leicester,Watford,Bournemouth,Southampton,5.2,3.9,4.7,0.0,4.2,3.1,4.0,3.9,4.1,4.4,3.2,3.4,3.9,2.7,2.5,3.7
Nemanja,Matic,MID,CHE,5000000,3,71,3.4,6.8e-07,1.42e-05,0,218576,3,12,0,0,0,0,0,14.2,8958,0,0,71,0,0.5,0,2.7,1,0,12,0,7,3.9,254173,0,373,0,0,1708,6779,0,0,362,Liverpool,Arsenal,Burnley,Swansea,West Ham,1.7,2.5,2.5,3.3,1.9,4.0,2.6,3.2,2.9,2.3,2.8,3.6,2.5,3.7,2.3,4.7
Joel,Matip,DEF,LIV,5300000,1,41,3.2,6.0377358490566e-07,7.73584905660377e-06,0,127125,1,11,0,0,0,1,0,7.7,1297,-2,0,41,2,0.1,0,0.3,1,0,3,0,0,1.8,104588,0,0,0,0,1081,1590,0,0,239,Chelsea,Hull City,Tottenham,Leicester,Arsenal,3.5,3.0,3.9,2.0,4.3,4.1,2.8,3.6,4.2,3.3,3.0,3.8,2.7,4.6,3.5,3.5
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1334,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,362,0,4,0,0,0,10,0,0,0,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4500000,1,28,2.5,5.55555555555556e-07,6.22222222222222e-06,0,1529,0,26,0,0,0,1,0,6.2,186,0,0,28,0,0.9,0,4.0,4,0,2,0,0,0.1,3266,1,0,0,1,990,587,0,0,216,Southampton,Man City,Leicester,Chelsea,Burnley,3.1,2.2,2.1,2.0,2.6,2.3,2.2,2.2,2.5,2.7,2.0,2.6,1.7,2.3,1.7,2.6
Dieumerci,Mbokani,FWD,HUL,5400000,0,23,0.348484848484848,6.45342312008979e-08,4.2592592592592596e-06,0,7336,0,15,0,0,0,0,0,4.2,141,-1,1,23,1,0.1,0,0.7,0,0,2,0,2,0.0,7732,0,0,0,0,679,34,-1,0,33,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,4800000,2,70,4.1,8.54166666666667e-07,1.4583333333333301e-05,0,155812,4,26,0,0,0,5,0,14.6,3936,-2,0,70,2,0.3,0,1.3,8,0,1,0,2,1.6,206160,0,282,0,1,1408,10281,0,0,274,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,3.5,5.8,3.9,4.5,3.4,3.8,5.0,3.0,3.4,3.1,5.3,2.5,5.6,3.2,5.5,4.1
Gareth,McAuley,DEF,WBA,4900000,12,81,3.7,7.55102040816327e-07,1.6530612244898e-05,0,496817,4,28,0,0,0,4,0,16.5,9901,4,0,81,-4,1.2,0,5.7,8,0,4,0,1,28.4,1196063,1,339,0,3,1980,59433,0,0,347,Middlesbrough,Stoke,West Ham,Bournemouth,Crystal Palace,3.5,4.9,4.3,5.2,4.7,3.1,5.2,2.7,3.3,5.5,5.3,3.5,4.1,2.6,4.4,3.6
Oliver,McBurnie,FWD,SWA,4500000,0,4,0.0606060606060606,1.3468013468013501e-08,8.888888888888891e-07,0,4988,0,2,0,0,0,0,0,0.9,155,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.1,6100,0,0,0,0,66,96,0,0,14,Southampton,Man City,Leicester,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5399,0,0,0,0,0,0,0,0.0,79,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,707,0,82,0,0,0,15,0,0,0,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,0,10,0.15151515151515196,3.1565656565656605e-08,2.08333333333333e-06,0,11595,2,8,0,0,0,0,0,2.1,51,-2,0,10,2,0.1,0,0.3,0,0,0,0,0,0.2,2403,0,365,0,0,473,46,0,0,49,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,35,0.53030303030303,1.08225108225108e-07,7.142857142857139e-06,0,12617,5,15,0,0,0,1,0,7.1,166,-1,0,35,1,0.2,0,1.0,1,0,2,0,2,0.1,9297,0,336,0,0,804,93,0,0,155,Middlesbrough,Stoke,West Ham,Bournemouth,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,2915,0,0,0,0,0,0,0,0.0,76,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3063,0,0,0,0,0,23,0,0,0,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,942,0,0,0,0,0,0,0,0.0,19,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,374,0,0,0,0,0,2,0,0,0,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8143,0,0,0,0,0,0,0,0.0,139,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4274,0,27,0,0,0,6,0,0,0,Middlesbrough,Stoke,West Ham,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.18181818181818202,4.32900432900433e-08,2.8571428571428602e-06,0,14783,0,9,0,0,0,0,0,2.9,150,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4792,1,28,0,0,353,21,0,0,58,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,0,18,0.272727272727273,6.34249471458774e-08,4.18604651162791e-06,0,3996,0,8,0,0,0,0,0,4.2,206,-2,0,18,2,0.2,0,0.7,0,0,1,0,1,0.1,5721,0,0,0,0,480,76,0,0,109,Swansea,West Ham,Sunderland,Watford,Man Utd,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4600000,1,61,2.8,6.08695652173913e-07,1.32608695652174e-05,0,57215,3,33,0,0,0,1,0,13.3,4970,1,0,61,-1,1.1,0,5.0,2,0,5,0,2,3.2,158915,1,0,0,0,1980,23466,0,0,389,Leicester,Watford,Chelsea,Hull City,Swansea,3.0,1.6,3.2,1.9,1.8,2.2,1.4,3.6,3.6,1.7,1.5,2.5,2.2,3.7,1.8,4.0
Nampalys,Mendy,MID,LEI,4400000,1,6,0.0909090909090909,2.06611570247934e-08,1.36363636363636e-06,0,30207,1,5,0,0,0,0,0,1.4,145,-1,0,6,1,0.5,0,2.0,0,0,1,0,0,0.3,3441,0,0,0,0,269,89,0,0,26,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5091,0,0,0,0,0,0,0,0.0,64,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1147,0,265,0,0,0,75,0,0,0,Watford,Chelsea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,2,28,0.424242424242424,9.641873278236911e-08,6.36363636363636e-06,0,16809,1,21,0,0,0,1,0,6.4,254,-1,0,28,1,0.2,0,0.7,0,0,1,0,0,0.2,14960,0,0,0,0,828,132,0,0,160,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3814,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,436,0,18,0,0,0,1,0,0,0,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,1,43,3.6,7.65957446808511e-07,9.14893617021277e-06,0,121778,0,15,0,22,0,0,0,9.1,5082,-3,0,43,3,0.4,0,1.7,2,0,3,0,0,2.5,108884,0,340,1,0,1080,1225,0,0,206,Chelsea,Hull City,Tottenham,Leicester,Arsenal,4.2,3.6,4.6,2.4,5.0,4.8,3.4,4.3,5.0,3.9,3.6,4.5,3.2,5.3,4.2,4.2
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,277,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,302,0,0,0,0,0,3,0,0,0,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5116,0,0,0,0,0,0,0,0.0,30,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1915,0,209,0,0,0,5,0,0,0,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6400000,6,96,4.8,7.5e-07,1.4999999999999999e-05,0,429519,2,21,0,0,0,6,0,15.0,11467,-1,0,96,1,0.8,0,5.3,14,0,6,0,3,5.6,576095,0,508,0,3,1736,21590,0,0,456,Chelsea,Hull City,Tottenham,Leicester,Arsenal,4.8,5.7,5.3,4.9,4.3,7.2,3.7,5.9,6.0,4.5,3.9,5.3,5.1,5.9,3.4,6.0
Tyrone,Mings,DEF,BOU,4500000,1,1,0.0151515151515152,3.36700336700337e-09,2.22222222222222e-07,0,1382,0,5,0,0,0,0,0,0.2,68,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,1264,1,1,0,0,181,97,0,0,28,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6100000,3,73,3.5,5.737704918032791e-07,1.19672131147541e-05,0,232052,1,14,0,0,0,3,0,12.0,8307,-4,0,73,4,1.1,0,6.7,5,0,7,0,4,3.4,305334,0,245,0,1,1263,26824,0,0,236,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,2.6,3.9,3.0,5.0,1.8,3.6,4.7,1.8,2.9,4.6,4.8,1.9,3.0,3.0,4.3,2.0
Henrikh,Mkhitaryan,MID,MUN,8900000,2,30,0.45454545454545503,5.10725229826353e-08,3.37078651685393e-06,0,305627,1,6,0,0,0,2,0,3.3,7525,-6,1,30,6,0.3,0,2.3,0,0,3,0,0,2.4,121217,0,0,0,0,646,5122,-1,0,133,Hull City,Leicester,Watford,Bournemouth,Southampton,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Nacho,Monreal,DEF,ARS,5900000,2,64,3.0,5.084745762711859e-07,1.08474576271186e-05,0,200353,2,22,0,0,0,0,0,10.8,4635,-1,0,64,1,0.5,0,3.0,4,0,6,0,1,4.1,123033,0,511,0,0,1803,3565,0,0,390,Watford,Chelsea,Hull City,Liverpool,Leicester,3.2,2.5,3.5,0.0,3.3,2.9,2.9,3.2,4.0,3.3,2.7,3.1,2.4,2.3,3.1,3.1
Jefferson,Montero,MID,SWA,5000000,0,16,0.24242424242424201,4.848484848484849e-08,3.2e-06,0,8393,0,9,0,0,0,0,0,3.2,44,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2345,0,202,0,0,347,16,0,0,70,Southampton,Man City,Leicester,Chelsea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,10,0.15151515151515196,3.4435261707989e-08,2.2727272727272702e-06,0,146115,1,6,0,0,0,0,0,2.3,806,-6,0,10,6,0.1,0,0.3,1,0,0,0,1,1.5,16646,0,394,0,0,257,175,0,0,59,Chelsea,Hull City,Tottenham,Leicester,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,0,55,2.5,5.31914893617021e-07,1.17021276595745e-05,0,735105,3,37,0,0,0,1,0,11.5,19936,-3,1,55,3,0.5,0,2.3,0,0,5,0,1,13.3,288553,0,549,0,0,1980,2082,-1,0,308,Burnley,Man Utd,Swansea,Liverpool,Hull City,1.2,1.9,1.8,3.2,2.9,2.4,2.3,2.9,2.6,1.5,2.2,2.9,1.8,2.7,1.7,3.2
James,Morrison,MID,WBA,4600000,3,47,0.712121212121212,1.54808959156785e-07,1.0217391304347801e-05,0,21021,2,11,0,0,0,3,0,10.2,1234,-4,0,47,4,0.9,0,4.0,2,0,3,0,1,0.4,32361,0,266,0,0,898,1057,0,0,180,Middlesbrough,Stoke,West Ham,Bournemouth,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Victor,Moses,MID,CHE,5600000,8,73,3.5,6.25e-07,1.30357142857143e-05,0,170539,3,6,0,0,0,3,0,13.0,8493,1,1,73,-1,0.8,0,4.3,6,0,12,0,2,2.8,267728,0,127,0,1,1426,15003,-1,0,299,Liverpool,Arsenal,Burnley,Swansea,West Ham,1.8,2.6,2.7,3.5,2.0,4.2,2.8,3.3,3.0,2.4,3.0,3.7,2.6,3.8,2.4,4.9
Lys,Mousset,FWD,BOU,5100000,0,2,0.0303030303030303,5.941770647653001e-09,3.9215686274509797e-07,0,3198,0,1,0,0,0,0,0,0.4,52,-4,1,2,4,0.0,0,0.0,0,0,0,0,0,0.1,1340,0,0,0,0,25,29,-1,0,1,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4100000,0,23,0.348484848484848,8.49963045084996e-08,5.60975609756098e-06,0,33410,1,3,0,0,0,1,0,5.6,2380,-4,0,23,4,0.0,0,0.0,3,0,2,0,0,0.8,54806,0,111,0,1,289,2078,0,0,88,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,1,34,0.515151515151515,7.465963987703121e-08,4.92753623188406e-06,0,410704,1,15,0,0,0,2,0,4.9,1469,-6,0,34,6,0.2,0,1.3,5,0,1,0,0,3.2,77475,0,0,0,0,634,249,0,0,112,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Shkodran,Mustafi,DEF,ARS,5800000,7,49,3.3,5.68965517241379e-07,8.44827586206897e-06,0,89341,5,13,0,0,0,1,0,8.4,1209,-2,0,49,2,0.7,0,4.3,2,0,4,0,1,1.4,117675,0,0,0,0,1284,9163,0,0,288,Watford,Chelsea,Hull City,Liverpool,Leicester,3.7,3.0,4.0,0.0,3.8,3.3,3.3,3.7,4.5,3.8,3.2,3.5,2.8,2.7,3.6,3.6
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,14161,0,1,0,0,0,0,0,1.0,1399,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.4,19854,0,54,0,0,53,325,0,0,17,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,35165,0,0,0,0,0,0,0,0.0,326,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.5,3017,0,218,0,0,0,98,0,0,0,Middlesbrough,Stoke,West Ham,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,0,0,0.0,0.0,0.0,0,74,0,0,0,0,0,0,0,0.0,61,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,553,0,0,0,0,0,376,0,0,0,Southampton,Man City,Leicester,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12615,0,0,0,0,0,0,0,0.2,45,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1143,0,164,0,0,16,18,0,0,0,West Ham,Swansea,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,1,25,1.5,3.48837209302326e-07,5.81395348837209e-06,0,48872,3,36,0,0,0,0,0,5.8,804,-2,0,25,2,0.1,0,0.3,3,0,2,0,0,0.9,35420,1,239,0,0,1475,1049,0,0,266,Southampton,Man City,Leicester,Chelsea,Burnley,1.5,0.9,0.9,0.9,1.2,1.0,1.0,1.0,1.1,1.2,0.9,1.2,0.8,1.0,0.8,1.2
Jesus,Navas,MID,MCI,6100000,0,24,0.36363636363636404,5.961251862891211e-08,3.9344262295082004e-06,0,38140,1,10,0,0,0,0,0,3.9,312,-4,0,24,4,0.0,0,0.3,0,0,1,0,2,0.6,14586,0,408,0,0,510,108,0,0,106,West Ham,Swansea,Bournemouth,Sunderland,Stoke,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Wilfred,Ndidi,MID,LEI,5000000,2,4,0.0606060606060606,1.21212121212121e-08,8e-07,0,250,0,6,0,0,0,0,0,0.8,114,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.0,840,0,0,0,0,180,126,0,0,31,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didier,Ndong,MID,SUN,4800000,0,32,2.0,4.1666666666666704e-07,6.66666666666667e-06,0,1154,4,27,0,0,0,0,0,6.7,35,-2,0,32,2,0.4,0,2.0,1,0,2,0,1,0.0,1264,0,0,0,0,1306,31,0,0,197,Tottenham,Crystal Palace,Southampton,Everton,Man City,1.4,1.0,1.7,1.0,1.3,1.1,2.3,1.2,1.1,1.5,1.3,1.0,1.7,1.4,1.5,1.0
Alvaro,Negredo,FWD,MID,6400000,2,80,3.8,5.9375e-07,1.25e-05,0,1424299,3,23,0,0,0,5,0,12.5,54235,-1,0,80,1,0.3,0,2.0,11,0,7,0,4,14.0,1450904,0,0,0,3,1772,10843,0,0,241,West Brom,Tottenham,Everton,Crystal Palace,Stoke,4.5,3.2,4.1,4.3,3.8,5.6,4.0,4.9,4.7,5.4,4.1,3.6,4.7,2.8,5.0,4.0
Julien,Ngoy,FWD,STK,4500000,1,3,0.0454545454545454,1.01010101010101e-08,6.66666666666667e-07,0,3763,0,1,0,0,0,0,0,0.7,112,0,0,3,0,0.2,0,0.7,0,0,0,0,0,0.1,5109,0,0,0,0,25,117,0,0,12,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,6000000,0,0,0.0,0.0,0.0,0,34,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,616,0,0,0,0,0,616,0,0,0,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,HUL,5600000,1,2,0.0303030303030303,5.41125541125541e-09,3.5714285714285705e-07,0,2885,0,1,0,0,0,0,0,0.4,140,-4,0,2,4,0.1,0,0.7,0,0,0,0,0,0.1,2175,0,19,0,0,40,341,0,0,7,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1905,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,423,0,38,0,0,0,8,0,0,0,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0757575757575758,1.11408199643494e-08,7.352941176470591e-07,0,518,0,0,0,0,0,0,0,0.7,9,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,506,0,0,0,0,40,14,0,0,15,Sunderland,Middlesbrough,Liverpool,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,1,48,2.4,3.8709677419354794e-07,7.74193548387097e-06,0,125406,6,26,0,0,0,2,0,7.7,1718,-3,0,48,3,0.2,1,1.0,3,0,6,0,0,1.3,19399,0,581,0,1,1615,64,0,0,263,Man City,Southampton,West Brom,Watford,Chelsea,0.0,1.2,2.0,1.7,1.6,1.3,2.7,2.1,1.2,1.9,2.0,2.1,1.5,1.8,1.4,1.4
,Nolito,MID,MCI,8500000,0,49,0.7424242424242421,8.73440285204991e-08,5.76470588235294e-06,0,255768,3,6,0,0,0,4,0,5.8,557,-5,0,49,5,0.0,0,0.0,2,0,3,0,3,1.1,213253,0,0,0,1,735,40,0,1,157,West Ham,Swansea,Bournemouth,Sunderland,Stoke,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,35499,0,0,0,0,0,0,0,0.0,818,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.4,18707,0,10,0,0,0,2031,0,0,0,Southampton,Man City,Leicester,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.33333333333333304,7.09219858156028e-08,4.6808510638297895e-06,0,4928,2,15,0,0,0,0,0,4.7,96,-3,0,22,3,0.1,0,0.3,0,0,1,0,1,0.1,1567,0,0,0,0,677,9,0,0,113,Man City,Southampton,West Brom,Watford,Chelsea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,25121,0,5,0,0,0,0,0,2.4,762,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11155,0,0,0,0,320,9,0,0,49,West Brom,Tottenham,Everton,Crystal Palace,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
