FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Fernando,Llorente,FWD,SWA,6300000,2,57,4.1,6.50793650793651e-07,9.04761904761905e-06,0,183414,0,28,0,0,0,5,0,9.0,24534,-2,0,57,2,1.0,0,6.6,7,0,2,0,2,5.7,300718,0,0,0,2,1012,50533,0,0,192,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,5.6,5.2,5.0,4.8,4.3,5.0,4.6,6.1,3.4,6.0,5.0,3.4,4.8,5.2,4.4,4.1,4.7,3.9,5.3,4.1,5.0
Hugo,Lloris,GLK,TOT,5500000,2,60,4.0,7.27272727272727e-07,1.09090909090909e-05,0,225388,0,11,0,33,0,0,0,10.9,9174,0,0,60,0,0.8,0,4.2,2,0,6,0,0,7.5,193874,0,419,0,0,1294,3626,0,0,278,Southampton,Watford,Chelsea,West Brom,Man City,4.1,3.4,4.7,5.3,3.6,2.9,5.0,4.4,5.8,5.4,4.1,6.0,3.1,3.4,5.3,6.0,2.2,5.8,4.3,4.2,4.0
Ruben,Loftus-Cheek,MID,CHE,5100000,0,1,0.0196078431372549,3.84467512495194e-09,1.9607843137254898e-07,0,3811,0,0,0,0,0,0,0,0.2,26,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.1,367,0,68,0,0,9,6,0,0,3,Bournemouth,Stoke,Tottenham,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,31771,0,0,0,0,0,0,0,0.0,318,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,4504,0,0,0,0,0,119,0,0,0,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,2901,0,0,0,0,0,0,0,0.0,298,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6235,0,0,0,0,0,203,0,0,0,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,1,15,1.2,1.9672131147541002e-07,2.45901639344262e-06,0,447646,1,6,0,0,0,0,0,2.5,3316,-4,0,15,4,0.2,0,1.2,0,0,1,0,0,3.1,61788,0,435,0,0,438,1125,0,0,37,Tottenham,West Brom,Everton,Burnley,Leicester,0.9,0.8,0.6,0.6,1.2,0.7,1.0,0.6,0.7,0.6,0.7,0.6,0.8,0.9,0.6,0.9,0.6,1.2,0.6,0.6,0.7
Donald,Love,DEF,SUN,4000000,6,11,0.215686274509804,5.392156862745099e-08,2.75e-06,0,100730,1,5,0,0,0,0,0,2.8,2803,0,0,11,0,0.3,0,1.4,0,0,1,0,0,4.2,228495,0,3,0,0,317,8977,0,0,69,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,5000000,5,51,3.6,7.2e-07,1.0199999999999999e-05,0,181582,4,17,0,0,0,2,0,10.2,5865,0,0,51,0,0.6,0,3.2,2,0,5,0,0,6.2,300499,0,248,0,0,1215,14261,0,0,280,Stoke,Man City,Sunderland,Man Utd,Swansea,5.0,4.0,2.8,2.7,4.2,3.8,3.8,4.8,2.2,5.0,4.9,3.4,4.5,5.0,4.6,3.7,4.2,3.3,5.1,4.3,4.1
Matthew,Lowton,DEF,BUR,4500000,0,35,2.2,4.88888888888889e-07,7.777777777777781e-06,0,23507,5,26,0,0,0,0,0,7.8,4319,0,0,35,0,0.3,0,1.2,2,0,3,0,1,0.7,32727,0,0,0,0,1440,184,0,0,263,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.0,2.3,1.2,2.8,2.4,2.1,1.2,2.0,1.4,1.1,1.6,1.1,2.7,2.8,1.3,1.1,1.7,1.5,2.4,1.3,3.2
Leiva,Lucas,MID,LIV,4400000,1,10,0.19607843137254896,4.45632798573975e-08,2.2727272727272702e-06,0,8476,1,6,0,0,0,0,0,2.3,297,-1,0,10,1,0.2,0,1.0,0,0,0,0,0,0.2,8645,0,253,0,0,296,144,0,0,55,Stoke,Man City,Sunderland,Man Utd,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,4243,0,0,0,0,0,0,0,0.0,163,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4911,0,0,0,0,0,158,0,0,0,Man City,Everton,West Brom,Bournemouth,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,9400000,2,89,5.6,5.95744680851064e-07,9.46808510638298e-06,0,1054546,2,19,0,0,0,9,0,9.5,48156,4,0,89,-4,0.4,0,3.6,15,0,3,0,3,26.6,1756670,0,754,0,2,1376,113363,0,0,318,Leicester,Hull City,Southampton,Man City,Crystal Palace,5.9,6.5,7.9,8.1,6.9,6.2,8.1,6.1,8.4,5.2,7.8,8.3,6.3,5.8,8.4,8.4,6.3,6.8,6.5,8.2,6.4
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,3785,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,221,0,3,0,0,0,13,0,0,0,Chelsea,Swansea,Arsenal,Hull City,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,622,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,643,0,0,0,0,0,14,0,0,0,Hull City,Liverpool,Burnley,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,1,13,1.3,2.95454545454545e-07,2.95454545454545e-06,0,1403,2,21,0,0,0,0,0,3.0,81,-1,0,13,1,0.2,0,1.0,0,0,0,0,2,0.0,1597,0,0,0,0,648,47,0,0,128,Man City,Everton,West Brom,Bournemouth,Chelsea,0.8,0.9,0.7,1.2,0.6,0.6,1.2,1.3,1.1,0.6,0.8,0.6,1.5,0.8,0.7,1.0,0.9,0.8,0.9,0.8,1.1
Riyad,Mahrez,MID,LEI,9000000,2,58,3.4,3.7777777777777797e-07,6.444444444444439e-06,0,807989,3,25,0,0,0,3,0,6.4,11011,-5,0,58,5,0.4,1,3.8,4,0,3,0,3,9.6,120712,0,994,0,0,1342,1134,0,0,219,Everton,West Ham,Middlesbrough,Chelsea,Southampton,4.1,3.6,2.5,3.0,1.9,2.1,3.8,2.3,2.6,3.8,1.7,1.8,3.4,5.0,2.1,2.3,3.5,2.2,4.3,1.7,4.1
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0196078431372549,4.3572984749455295e-09,2.22222222222222e-07,0,52,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,67,0,0,0,0,2,8,0,0,5,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,101,0,0,0,0,0,0,0,0.0,76,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,339,0,0,0,0,0,223,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,15,0.294117647058824,6.83994528043776e-08,3.4883720930232598e-06,0,81344,0,5,0,0,0,1,0,3.4,1050,-2,1,15,2,0.0,0,0.0,2,0,0,0,1,0.7,88234,0,0,0,1,151,38,-1,0,55,Man City,Everton,West Brom,Bournemouth,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4300000,0,19,2.1,4.88372093023256e-07,4.41860465116279e-06,0,116549,0,17,0,24,0,0,0,4.4,3075,-2,0,19,2,0.0,0,0.0,0,0,0,0,0,2.5,41852,0,0,0,0,810,55,0,0,120,Watford,Arsenal,Swansea,West Ham,Everton,0.0,0.0,0.0,2.4,1.8,1.7,1.7,2.3,1.6,1.8,2.1,1.8,1.5,1.9,2.7,1.5,2.1,2.1,1.6,2.0,1.3
Sadio,Mane,MID,LIV,9500000,10,102,6.4,6.73684210526316e-07,1.0736842105263199e-05,0,588302,2,14,0,0,0,8,0,10.9,16532,5,-1,102,-5,0.8,0,7.6,8,0,6,0,6,21.7,869906,0,635,0,2,1387,59268,1,0,335,Stoke,Man City,Sunderland,Man Utd,Swansea,7.9,7.0,7.4,7.4,8.7,7.1,7.1,8.1,7.2,6.3,9.6,5.9,9.0,9.1,7.1,7.0,7.7,7.6,8.5,6.0,8.6
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20204,0,0,0,0,0,0,0,0.0,115,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,831,0,235,0,0,0,28,0,0,0,Hull City,Liverpool,Burnley,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,5460,0,0,0,0,0,0,0,0.0,214,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,9222,0,0,0,0,0,135,0,0,0,Stoke,Man City,Sunderland,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4300000,0,3,0.0588235294117647,1.3679890560875499e-08,6.976744186046509e-07,0,31874,0,4,0,4,0,0,0,0.7,265,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.4,4305,0,210,0,0,180,25,0,0,25,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier,Manquillo,DEF,SUN,4300000,0,12,0.23529411764705901,5.47195622435021e-08,2.7906976744186e-06,0,1910,1,12,0,0,0,0,0,2.8,98,-2,1,12,2,0.1,0,0.4,0,0,0,0,0,0.0,2235,0,0,0,0,642,8,-1,0,66,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,BOU,3900000,0,0,0.0,0.0,0.0,0,42461,0,0,0,0,0,0,0,0.0,2060,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.9,48541,0,14,0,0,0,7938,0,0,0,Chelsea,Swansea,Arsenal,Hull City,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,10954,0,0,0,0,0,0,0,0.0,709,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,21853,0,0,0,0,0,45,0,0,0,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,LIV,5400000,0,0,0.0,0.0,0.0,0,3046,0,0,0,0,0,0,0,0.0,25,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,324,0,0,0,0,0,17,0,0,0,Stoke,Man City,Sunderland,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Marney,MID,BUR,4500000,2,41,2.4,5.33333333333333e-07,9.11111111111111e-06,0,39175,4,26,0,0,0,1,0,9.1,1826,0,0,41,0,0.6,0,2.6,1,0,3,0,1,0.9,61814,0,0,0,0,1453,2006,0,0,206,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.3,3.2,1.2,2.3,1.2,3.0,1.3,1.7,1.2,1.2,1.2,1.6,2.1,2.0,1.3,1.2,2.3,1.2,2.2,1.2,2.1
David,Marshall,GLK,HUL,4500000,3,27,2.3,5.11111111111111e-07,6e-06,0,3196,0,29,0,44,0,0,0,6.0,239,0,0,27,0,0.6,0,2.6,0,0,0,0,0,0.1,5800,0,0,0,0,1080,103,0,0,195,Man City,Everton,West Brom,Bournemouth,Chelsea,2.0,2.3,1.9,2.7,1.5,1.3,2.7,2.9,2.6,1.2,2.1,1.5,3.2,2.1,1.7,2.5,2.3,2.0,2.2,2.0,2.6
Anthony,Martial,MID,MUN,9300000,0,36,0.7058823529411771,7.59013282732448e-08,3.87096774193548e-06,0,287148,0,4,0,0,0,1,0,3.9,1824,-2,0,36,2,0.2,0,1.8,3,0,4,0,3,2.5,98187,0,593,0,1,536,140,0,0,104,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,30,0.588235294117647,1.36798905608755e-07,6.97674418604651e-06,0,23357,0,4,0,0,0,0,0,7.0,2927,-2,0,30,2,0.8,0,3.4,5,0,3,0,0,0.8,46323,0,203,0,0,518,4414,0,0,127,Tottenham,West Brom,Everton,Burnley,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bruno,Martins Indi,DEF,STK,4900000,1,47,3.4,6.93877551020408e-07,9.59183673469388e-06,0,7971,0,18,0,0,0,0,0,9.6,2099,-1,0,47,1,0.9,0,4.6,5,0,5,0,0,0.5,22975,0,0,0,1,1260,2177,0,0,257,Liverpool,Chelsea,Watford,Sunderland,Man Utd,4.1,3.1,3.8,2.8,2.8,3.9,3.6,3.7,3.2,3.5,3.4,3.3,2.2,2.9,4.5,4.1,3.2,4.9,3.4,4.5,3.8
Ryan,Mason,MID,HUL,4700000,0,22,0.431372549019608,9.17813934084272e-08,4.6808510638297895e-06,0,4213,3,22,0,0,0,1,0,4.7,133,-3,1,22,3,0.2,0,0.8,0,0,0,0,0,0.1,3538,0,147,0,0,768,19,-1,0,106,Man City,Everton,West Brom,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.215686274509804,4.58906967042136e-08,2.34042553191489e-06,0,23676,1,18,0,0,0,0,0,2.3,124,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.2,17657,0,0,0,0,526,23,0,0,131,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7300000,0,49,4.1,5.61643835616438e-07,6.712328767123291e-06,0,225888,2,9,0,0,0,3,0,6.6,18997,-2,1,49,2,0.1,0,0.8,6,0,5,0,1,2.4,227097,0,586,0,1,814,1664,-1,0,238,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,5.9,4.5,3.2,3.0,3.8,4.5,4.0,5.0,3.1,4.8,3.3,4.2,4.2,4.7,4.8,3.5,3.7,4.5,2.8,2.7,3.9
Nemanja,Matic,MID,CHE,5100000,3,59,3.7,7.254901960784309e-07,1.15686274509804e-05,0,153828,3,10,0,0,0,0,0,11.6,7866,1,0,59,-1,0.5,0,2.4,1,0,9,0,7,4.3,207741,0,373,0,0,1330,11631,0,0,292,Bournemouth,Stoke,Tottenham,Leicester,Hull City,4.2,3.5,2.2,3.4,3.9,1.9,2.6,3.1,3.9,2.6,4.4,3.2,3.3,2.9,2.8,3.4,3.8,3.0,3.9,3.2,5.2
Joel,Matip,DEF,LIV,5400000,0,40,3.3,6.11111111111111e-07,7.40740740740741e-06,0,94698,1,11,0,0,0,1,0,7.4,12355,-1,1,40,1,0.3,0,1.4,1,0,3,0,0,2.4,100148,0,0,0,0,1080,445,-1,0,236,Stoke,Man City,Sunderland,Man Utd,Swansea,0.0,3.6,2.4,2.4,3.7,3.3,3.3,4.3,1.9,4.6,4.3,3.0,3.9,4.5,4.1,3.2,3.7,2.9,4.5,3.9,3.6
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1221,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,312,0,4,0,0,0,9,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4500000,1,15,0.294117647058824,6.5359477124183e-08,3.3333333333333304e-06,0,618,0,12,0,0,0,0,0,3.3,47,0,0,15,0,0.4,0,1.6,1,0,2,0,0,0.0,989,1,0,0,0,540,39,0,0,122,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dieumerci,Mbokani,FWD,HUL,5500000,2,17,0.33333333333333304,6.06060606060606e-08,3.09090909090909e-06,0,5693,0,8,0,0,0,0,0,3.1,158,0,0,17,0,0.3,0,1.4,0,0,2,0,2,0.1,6663,0,0,0,0,435,338,0,0,33,Man City,Everton,West Brom,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,5000000,2,66,4.4,8.8e-07,1.32e-05,0,84404,4,24,0,0,0,5,0,13.2,6134,0,0,66,0,0.7,0,3.6,8,0,1,0,2,2.7,182691,0,282,0,1,1249,15188,0,0,256,Watford,Arsenal,Swansea,West Ham,Everton,4.8,3.4,4.8,3.8,5.0,4.0,6.3,4.5,4.8,4.4,4.4,5.3,3.6,3.9,3.2,6.0,2.8,5.8,3.7,4.8,4.7
Gareth,McAuley,DEF,WBA,4900000,1,60,3.5,7.142857142857141e-07,1.22448979591837e-05,0,343589,3,21,0,0,0,3,0,12.2,35772,4,0,60,-4,0.6,0,3.0,5,0,3,0,0,28.2,1014097,0,339,0,2,1530,9580,0,0,264,Arsenal,Southampton,Hull City,Tottenham,Sunderland,4.6,3.9,4.4,3.3,4.0,3.4,4.7,4.3,4.7,3.9,3.1,4.8,2.7,3.3,4.8,4.8,3.4,3.6,3.0,3.5,3.2
Oliver,McBurnie,FWD,SWA,4500000,0,2,0.0392156862745098,8.71459694989107e-09,4.44444444444444e-07,0,4217,0,0,0,0,0,0,0,0.4,146,0,0,2,0,0.0,0,0.2,0,0,0,0,0,0.1,5559,0,0,0,0,12,102,0,0,8,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,4830,0,0,0,0,0,0,0,0.0,99,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,633,0,82,0,0,0,9,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,1,9,0.17647058823529396,3.67647058823529e-08,1.875e-06,0,11061,2,8,0,0,0,0,0,1.9,189,-2,0,9,2,0.2,0,0.8,0,0,0,0,0,0.2,2175,0,365,0,0,456,92,0,0,46,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,0,30,0.588235294117647,1.20048019207683e-07,6.1224489795918405e-06,0,11526,5,12,0,0,0,1,0,6.0,232,-1,1,30,1,0.1,0,0.6,1,0,2,0,2,0.2,8662,0,336,0,0,679,47,-1,0,126,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,2394,0,0,0,0,0,0,0,0.0,75,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2815,0,0,0,0,0,42,0,0,0,Southampton,Watford,Chelsea,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,836,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,323,0,0,0,0,0,7,0,0,0,Man City,Everton,West Brom,Bournemouth,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,6824,0,0,0,0,0,0,0,0.0,236,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,4031,0,27,0,0,0,121,0,0,0,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.23529411764705901,5.6022408963585403e-08,2.8571428571428602e-06,0,13473,0,9,0,0,0,0,0,2.9,339,-3,1,12,3,0.0,0,0.0,0,0,1,0,0,0.3,4591,1,28,0,0,353,55,-1,0,58,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,0,14,0.27450980392156893,6.38394892840857e-08,3.2558139534883703e-06,0,2584,0,3,0,0,0,0,0,3.3,205,-2,0,14,2,0.3,0,1.2,0,0,1,0,1,0.1,4351,0,0,0,0,300,110,0,0,76,Tottenham,West Brom,Everton,Burnley,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4500000,1,38,2.2,4.88888888888889e-07,8.444444444444439e-06,0,30869,2,28,0,0,0,0,0,8.4,1939,0,0,38,0,0.4,0,1.6,0,0,3,0,2,1.4,56572,1,0,0,0,1530,4287,0,0,296,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.2,2.3,1.2,2.8,2.4,2.1,1.2,2.0,1.4,1.1,1.6,1.1,2.7,2.8,1.3,1.1,1.7,1.5,2.4,1.3,3.2
Nampalys,Mendy,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,29229,1,0,0,0,0,0,0,0.0,191,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,2647,0,0,0,0,52,42,0,0,-1,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,4678,0,0,0,0,0,0,0,0.0,94,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,849,0,265,0,0,0,55,0,0,0,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,25,0.49019607843137303,1.1140819964349401e-07,5.68181818181818e-06,0,14470,1,18,0,0,0,1,0,5.6,466,-1,1,25,1,0.1,0,0.6,0,0,1,0,0,0.3,14360,0,0,0,0,703,58,-1,0,139,Man City,Everton,West Brom,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
