FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.708333333333333,1.1243386243386199e-07,2.6984126984127003e-06,0,110922,2,1,0,0,0,0,0,2.7,146,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.3,87774,0,0,0,0,298,28,0,0,84,West Brom,Burnley,Leicester,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3849,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1295,0,0,0,0,0,2,0,0,0,Everton,Swansea,Man City,Stoke,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,0,41,1.7083333333333302,3.4166666666666696e-07,8.2e-06,0,14589,4,15,0,0,0,1,0,8.2,198,0,0,41,0,0.1,0,0.3,4,0,3,0,1,0.1,14925,0,0,0,0,1145,36,0,0,237,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,1.0,0.9,0.9,1.1,0.9,1.1,0.9,1.5,0.9,1.3,1.2,1.3,1.0,0.9,66.4
Per,Mertesacker,DEF,ARS,4800000,0,15,0.625,1.3020833333333302e-07,3.125e-06,0,43056,0,7,0,0,0,1,0,3.1,763,-2,0,15,2,0.0,0,0.0,2,0,0,0,0,0.5,29527,0,0,0,1,351,387,0,0,77,Swansea,Everton,Tottenham,Man City,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,15.7
Roque,Mesa,MID,SWA,4200000,0,18,0.75,1.78571428571429e-07,4.28571428571429e-06,0,56369,3,16,0,0,0,0,0,4.3,4516,-3,0,18,3,0.0,0,0.0,0,0,2,0,0,0.7,58729,0,0,0,0,753,9642,0,0,125,Arsenal,Leicester,Burnley,Brighton,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.9
Simon,Mignolet,GLK,LIV,4900000,0,67,3.5,7.142857142857141e-07,1.3673469387755099e-05,0,95010,3,24,0,36,0,0,0,13.7,4457,-1,0,67,1,0.2,0,1.0,0,0,7,0,0,1.3,62772,0,0,1,0,1710,1614,0,0,329,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,3.0,4.0,3.5,4.8,3.8,2.7,4.4,4.1,2.3,3.8,2.9,4.4,3.6,4.9,28.0
Luka,Milivojevic,MID,CRY,4700000,7,71,3.2,6.808510638297871e-07,1.5106382978723401e-05,0,118449,5,34,0,0,0,5,0,15.1,14032,-3,-1,71,3,1.4,1,6.7,8,0,4,0,0,4.2,286613,0,0,0,0,1819,127736,1,0,318,West Ham,Newcastle,Everton,Tottenham,Man Utd,2.3,3.4,3.0,2.8,2.6,2.1,2.5,2.7,2.7,3.4,2.5,3.2,2.3,3.7,99.0
James,Milner,DEF,LIV,6000000,0,38,1.5833333333333302,2.63888888888889e-07,6.33333333333333e-06,0,273674,2,18,0,0,0,0,0,6.2,1954,-5,1,38,5,0.0,0,0.0,3,0,2,0,2,2.1,40116,0,0,0,1,935,315,-1,0,228,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,0.8,1.2,1.0,1.6,1.1,0.8,1.4,1.7,0.8,1.1,0.8,1.4,1.0,1.6,76.4
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,17141,1,4,0,0,0,0,0,0.0,112,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2427,0,0,0,0,135,20,0,0,17,Chelsea,Stoke,Huddersfield,Newcastle,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,115723,1,8,0,0,0,0,0,0.8,794,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8918,0,0,0,0,135,1,0,0,19,Leicester,Arsenal,Crystal Palace,Watford,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,0.4166666666666671,8.865248226950359e-08,2.12765957446809e-06,0,151241,0,0,0,0,0,1,0,2.1,1105,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.6,48726,0,0,0,0,89,283,0,0,37,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.6
Henrikh,Mkhitaryan,MID,ARS,7600000,0,57,2.375,3.125e-07,7.499999999999999e-06,0,1819264,2,4,0,0,0,1,0,7.5,9967,-4,0,57,4,0.0,0,0.0,4,0,9,0,5,7.5,1683817,0,0,0,1,920,101261,0,0,227,Swansea,Everton,Tottenham,Man City,Brighton,1.7,2.9,1.2,1.4,1.2,2.0,1.2,2.3,2.1,1.5,2.3,1.2,2.1,1.3,84.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,602,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,724,0,0,0,0,0,8,0,0,0,Southampton,West Ham,Stoke,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,16,101,5.0,8.92857142857143e-07,1.8035714285714302e-05,0,1042510,3,21,0,0,0,3,0,18.0,10921,1,0,101,-1,0.9,0,5.3,13,0,9,0,2,6.8,1090257,0,0,0,2,1698,144852,0,0,502,Swansea,Everton,Tottenham,Man City,Brighton,4.5,6.3,4.5,6.1,5.2,7.2,4.0,7.4,7.1,4.7,7.5,4.2,7.1,4.6,88.5
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3012,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,248,0,0,0,0,0,0,0,0,0,Arsenal,Leicester,Burnley,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5400000,2,84,3.5,6.48148148148148e-07,1.55555555555556e-05,0,782271,2,38,0,0,0,4,0,15.6,23756,-1,0,84,1,0.6,0,3.0,6,0,7,0,2,6.2,945598,0,0,0,2,2068,5077,0,0,409,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,3.3,1.8,4.2,2.6,2.0,4.4,3.9,2.9,2.2,3.5,2.1,4.8,1.8,4.3,140.4
Alvaro,Morata,FWD,CHE,10400000,0,97,4.8,4.615384615384621e-07,9.32692307692308e-06,0,3827148,5,8,0,0,0,10,0,9.3,85697,4,0,97,-4,0.1,0,1.0,13,0,11,0,4,9.5,3775810,0,0,0,2,1514,5982,0,0,300,Bournemouth,Watford,West Brom,Man Utd,Man City,0.0,5.9,6.4,4.4,5.0,6.4,5.1,5.6,6.3,5.8,6.8,5.3,5.7,5.7,174.5
Alberto,Moreno,DEF,LIV,4400000,0,44,1.8333333333333302,4.1666666666666704e-07,1e-05,0,385639,0,17,0,0,0,0,0,10.0,2483,-1,0,44,1,0.0,0,0.0,3,0,5,0,1,1.3,337496,0,0,0,0,1080,2919,0,0,287,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,1.0,1.5,1.3,2.0,1.4,0.9,1.7,2.1,0.9,1.4,1.0,1.7,1.3,2.0,53.7
Wes,Morgan,DEF,LEI,4400000,0,45,2.0,4.54545454545455e-07,1.0227272727272698e-05,0,227241,3,32,0,0,0,0,0,10.0,8719,-1,1,45,1,0.0,0,0.0,1,0,4,0,0,1.9,141514,0,0,0,0,1917,117,-1,0,271,Everton,Swansea,Man City,Stoke,Bournemouth,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.5,1.6,1.5,1.8,2.4,2.2,1.2,53.7
James,Morrison,MID,WBA,5400000,0,13,0.5416666666666671,1.00308641975309e-07,2.40740740740741e-06,0,3131,0,1,0,0,0,1,0,2.4,19,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2632,0,0,0,0,205,11,0,0,35,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Victor,Moses,DEF,CHE,6400000,17,79,3.2916666666666696,5.14322916666667e-07,1.234375e-05,0,90404,1,5,0,0,0,1,0,12.3,6912,-1,0,79,1,1.3,0,8.0,4,0,8,0,3,1.9,130033,0,0,0,2,1242,40486,0,0,285,Bournemouth,Watford,West Brom,Man Utd,Man City,3.3,3.7,3.7,2.6,2.7,4.7,3.3,3.5,4.3,3.4,4.1,2.8,3.9,3.0,65.1
Steve,Mounie,FWD,HUD,5700000,2,46,2.9,5.08771929824561e-07,8.07017543859649e-06,0,343822,2,20,0,0,0,4,0,8.1,2401,-3,0,46,3,0.2,0,1.3,6,0,4,0,0,0.8,309036,0,0,0,1,943,467,0,0,139,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,3.0,1.6,3.5,2.0,1.7,3.1,3.5,2.3,2.0,3.3,1.4,3.5,1.9,3.2,61.6
Lys,Mousset,FWD,BOU,4900000,0,11,0.4583333333333329,9.353741496598641e-08,2.24489795918367e-06,0,9919,0,4,0,0,0,0,0,2.2,299,-1,0,11,1,0.1,0,0.7,0,0,1,0,0,0.1,7984,0,0,0,0,181,264,0,0,23,Chelsea,Stoke,Huddersfield,Newcastle,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.5
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,2123,0,0,0,0,0,0,0,0.0,215,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5171,0,0,0,0,0,264,0,0,0,Arsenal,Leicester,Burnley,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4561,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,84,0,0,0,0,0,0,0,0,0,Watford,Bournemouth,Brighton,Leicester,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,21408,0,0,0,0,0,0,0,0.0,703,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,6923,0,0,0,0,0,357,0,0,0,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,9,37,1.5416666666666698,3.08333333333333e-07,7.400000000000001e-06,0,11226,0,20,0,0,0,1,0,7.4,547,-5,0,37,5,1.0,0,5.0,2,0,1,0,1,0.1,4812,0,0,0,0,820,2559,0,0,121,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,0.9,0.8,0.8,0.9,0.8,0.9,0.8,1.3,0.8,1.1,1.0,1.1,0.8,0.8,39.3
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4437,0,4,0,0,0,0,0,1.3,106,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1910,0,0,0,0,166,34,0,0,25,Southampton,West Ham,Stoke,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,5700000,1,62,2.8,4.91228070175439e-07,1.0877192982456098e-05,0,340771,5,22,0,0,0,6,0,10.9,17842,-3,0,62,3,0.6,1,3.7,9,0,6,0,0,2.1,410927,0,0,0,1,1255,8136,0,0,170,Southampton,West Ham,Stoke,Swansea,Arsenal,2.4,3.1,2.6,2.8,3.0,2.1,2.0,3.1,3.5,2.1,2.7,2.0,2.7,1.7,79.4
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,27540,0,0,0,0,0,0,0,0.0,229,-4,1,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4252,0,0,0,0,0,110,-1,0,0,Everton,Swansea,Man City,Stoke,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,4,6,2.0,4.1666666666666704e-07,1.25e-06,0,4315,0,0,0,0,0,0,0,1.3,75,-2,0,6,2,0.3,0,1.3,0,0,0,0,1,0.0,1698,0,0,0,0,35,126,0,0,15,Bournemouth,Watford,West Brom,Man Utd,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5500000,2,67,2.7916666666666696,5.07575757575758e-07,1.2181818181818199e-05,0,325726,2,13,0,0,0,2,0,12.2,14638,0,0,67,0,0.2,0,1.3,6,0,7,0,0,3.4,381883,0,0,0,1,1229,11845,0,0,354,Swansea,Everton,Tottenham,Man City,Brighton,1.8,2.7,1.7,2.6,2.2,3.4,1.5,3.4,3.2,1.9,3.7,1.6,3.2,1.8,66.9
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,559,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,619,0,0,0,0,0,18,0,0,0,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0416666666666667,1.04166666666667e-08,2.5e-07,0,104430,1,1,0,2,0,0,0,0.3,4771,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.7,99421,0,0,0,0,90,3618,0,0,7,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,26,1.08333333333333,2.3049645390070895e-07,5.5319148936170195e-06,0,4135,0,11,0,0,0,1,0,5.5,137,-3,0,26,3,0.1,0,0.7,3,0,1,0,0,0.0,2486,0,0,0,1,497,126,0,0,75,Arsenal,Leicester,Burnley,Brighton,West Ham,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,33.4
Kyle,Naughton,DEF,SWA,4500000,6,70,3.2,7.11111111111111e-07,1.55555555555556e-05,0,484253,1,32,0,0,0,0,0,15.6,9371,0,0,70,0,0.4,0,2.0,8,0,7,0,1,3.0,517212,0,0,0,2,1966,18983,0,0,404,Arsenal,Leicester,Burnley,Brighton,West Ham,3.7,2.4,3.5,3.3,4.1,2.8,3.5,2.5,2.7,3.0,2.6,3.8,2.7,3.7,72.5
Wilfred,Ndidi,MID,LEI,4900000,3,60,2.5,5.102040816326529e-07,1.22448979591837e-05,0,46581,3,32,0,0,0,0,0,12.2,1240,-1,0,60,1,0.6,0,3.0,2,0,7,0,3,0.5,40434,0,0,0,0,2130,1638,0,1,319,Everton,Swansea,Man City,Stoke,Bournemouth,2.1,2.6,1.2,2.3,2.4,1.7,2.5,1.5,2.3,1.6,2.1,1.5,2.3,1.3,87.1
Reiss,Nelson,MID,ARS,4800000,1,1,0.0416666666666667,8.68055555555556e-09,2.0833333333333302e-07,0,3042,0,1,0,0,0,0,0,0.2,46,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.0,1406,0,0,0,0,18,34,0,0,1,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,0.0416666666666667,9.259259259259259e-09,2.22222222222222e-07,0,39737,0,2,0,0,0,0,0,0.2,4227,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.7,74160,0,0,0,0,19,8470,0,0,4,Watford,Bournemouth,Brighton,Leicester,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4700000,7,54,2.25,4.78723404255319e-07,1.14893617021277e-05,0,533323,2,12,0,0,0,6,0,11.5,22074,-3,0,54,3,0.6,0,3.0,10,0,0,0,2,5.4,795722,0,0,0,2,588,87944,0,0,174,Leicester,Arsenal,Crystal Palace,Watford,Burnley,2.2,1.1,2.3,1.8,1.4,2.4,1.9,1.8,1.9,1.5,2.1,1.4,2.2,1.4,70.8
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,2246,0,0,0,0,0,0,0,0.0,200,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2836,0,0,0,0,0,274,0,0,0,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,BUR,5400000,1,3,0.125,2.31481481481481e-08,5.55555555555556e-07,0,1603,0,0,0,0,0,0,0,0.6,212,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.0,1787,0,0,0,0,37,201,0,0,10,Newcastle,Man City,Swansea,Southampton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Mark,Noble,MID,WHU,5300000,3,40,1.6666666666666698,3.14465408805031e-07,7.54716981132075e-06,0,15405,3,19,0,0,0,2,0,7.5,579,-2,0,40,2,0.6,0,3.3,2,0,3,0,0,0.1,7872,0,0,0,0,1140,967,0,0,233,Crystal Palace,Brighton,Watford,Liverpool,Swansea,1.2,0.8,1.0,0.8,1.1,1.1,0.9,1.1,0.8,1.2,0.8,0.8,0.8,1.6,49.2
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1590,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,60,0,0,0,0,0,1,0,0,0,West Brom,Burnley,Leicester,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,27561,0,0,0,0,0,0,0,0.0,853,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,14071,0,0,0,0,0,360,0,0,0,Arsenal,Leicester,Burnley,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,474,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,107,0,0,0,0,0,0,0,0,0,Southampton,West Ham,Stoke,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4800000,0,47,2.6,5.41666666666667e-07,9.79166666666667e-06,0,178949,4,21,0,0,0,0,0,9.8,1609,-2,0,47,2,0.1,0,0.3,6,0,4,0,1,1.1,175338,0,0,0,0,1330,126,0,0,249,Man City,Southampton,Chelsea,Huddersfield,Watford,1.7,2.8,2.2,3.1,2.5,2.4,1.7,2.8,2.4,1.6,2.9,1.9,2.6,3.0,49.3
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1727,0,0,0,0,0,0,0,0.0,55,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1911,0,0,0,0,0,50,0,0,0,Man Utd,Liverpool,Arsenal,Crystal Palace,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,1,1,0.0416666666666667,9.259259259259259e-09,2.22222222222222e-07,0,4563,0,0,0,0,0,0,0,0.2,4563,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.3,19730,0,0,0,0,8,19730,0,0,-1,Brighton,West Brom,Liverpool,Burnley,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4400000,2,53,2.6,5.90909090909091e-07,1.2045454545454499e-05,0,191254,3,29,0,0,0,2,0,12.0,20159,-1,0,53,1,0.9,0,3.8,6,0,5,0,0,1.6,225294,0,0,0,1,1558,14817,0,0,267,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,2.2,1.8,2.3,1.5,2.4,1.4,1.5,1.5,3.1,60.0
Angelo,Ogbonna,DEF,WHU,4500000,1,43,2.3,5.11111111111111e-07,9.55555555555555e-06,0,185384,3,38,0,0,0,1,0,9.6,21284,0,0,43,0,0.4,0,1.8,4,0,3,0,0,5.9,448956,0,0,0,1,1710,10172,0,0,303,Crystal Palace,Brighton,Watford,Liverpool,Swansea,3.4,1.9,2.4,1.6,1.5,2.3,2.1,2.3,1.9,2.4,1.3,1.8,1.3,1.9,59.1
Stefano,Okaka,FWD,WAT,5300000,1,15,0.625,1.1792452830188699e-07,2.83018867924528e-06,0,63170,0,5,0,0,0,1,0,2.8,455,-2,0,15,2,0.1,0,0.7,1,0,1,0,0,0.3,48414,0,0,0,0,231,289,0,0,46,Stoke,Chelsea,West Ham,Everton,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Shinji,Okazaki,FWD,LEI,5500000,2,67,3.2,5.81818181818182e-07,1.2181818181818199e-05,0,649180,2,13,0,0,0,6,0,12.2,25394,0,0,67,0,0.3,0,1.7,7,0,5,0,2,5.2,772062,0,0,0,1,1055,16336,0,0,245,Everton,Swansea,Man City,Stoke,Bournemouth,2.7,3.4,2.6,4.2,3.8,2.7,3.5,2.7,3.5,2.6,3.6,2.8,3.6,2.4,95.8
Martin,Olsson,DEF,SWA,5000000,6,64,2.9,5.8e-07,1.28e-05,0,24405,3,31,0,0,0,0,0,12.8,385,0,0,64,0,0.5,0,2.7,0,0,8,0,1,0.2,19295,0,0,0,0,1976,351,0,0,315,Arsenal,Leicester,Burnley,Brighton,West Ham,3.3,2.1,3.1,2.9,3.6,2.4,3.0,2.2,2.3,2.5,2.2,3.3,2.3,3.3,48.4
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21851,0,1,0,0,0,0,0,0.1,50,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1144,0,0,0,0,9,9,0,0,3,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4300000,1,46,2.1,4.88372093023256e-07,1.06976744186047e-05,0,254835,7,32,0,0,0,1,0,10.7,4880,-2,0,46,2,0.3,0,1.3,0,0,5,0,0,2.2,146984,0,0,0,0,1889,5540,0,0,325,Brighton,West Brom,Liverpool,Burnley,Stoke,1.6,1.4,1.2,1.3,1.6,1.6,1.8,1.3,1.1,1.3,1.2,1.7,1.7,1.0,78.2
David,Ospina,GLK,ARS,4800000,0,0,0.0,0.0,0.0,0,8264,0,0,0,0,0,0,0,0.0,155,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1665,0,0,0,0,0,85,0,0,0,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,6500000,2,113,4.9,7.538461538461541e-07,1.73846153846154e-05,0,1127209,7,18,0,0,0,4,0,17.4,83201,10,0,113,-10,0.2,0,1.0,16,0,10,0,0,31.7,2428798,1,0,0,4,2050,23922,0,0,522,West Brom,Burnley,Leicester,Arsenal,Chelsea,6.3,6.1,5.6,4.9,6.6,5.9,7.1,4.5,6.0,5.3,5.7,6.2,6.9,6.2,104.0
Mesut,Ozil,MID,ARS,9300000,6,87,4.6,4.94623655913978e-07,9.35483870967742e-06,0,282368,3,26,0,0,0,4,0,9.4,4225,-2,0,87,2,0.2,0,2.3,10,0,6,0,6,2.3,247592,0,0,0,2,1531,24354,0,0,381,Swansea,Everton,Tottenham,Man City,Brighton,4.7,6.9,3.0,4.1,3.4,5.3,3.4,5.9,5.6,4.3,5.9,2.5,5.5,3.8,188.8
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,4558,0,0,0,0,0,0,0,0.0,248,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,11769,0,0,0,0,0,247,0,0,0,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,0.166666666666667,3.14465408805031e-08,7.54716981132075e-07,0,4647,2,2,0,0,0,0,0,0.8,64,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1084,0,0,0,0,168,41,0,0,9,Bournemouth,Watford,West Brom,Man Utd,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5113,0,0,0,0,0,0,0,0.0,56,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,283,0,0,0,0,0,2,0,0,0,Stoke,Chelsea,West Ham,Everton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
