FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Mikel,Merino,MID,NEW,5000000,1,44,1.69230769230769,3.3846153846153803e-07,8.8e-06,0,14989,4,16,0,0,0,1,0,8.8,219,0,0,44,0,0.2,0,1.0,4,0,3,0,1,0.1,14988,0,0,0,0,1245,29,0,0,249,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0.9,1.0,0.8,1.0,0.8,1.5,0.9,1.3,1.1,1.3,0.9,0.9,69.0
Per,Mertesacker,DEF,ARS,4700000,0,15,0.576923076923077,1.2274959083469698e-07,3.1914893617021303e-06,0,44079,0,7,0,0,0,1,0,3.2,570,-3,1,15,3,0.0,0,0.0,2,0,0,0,0,0.5,29987,0,0,0,1,351,330,-1,0,77,Tottenham,Man City,Brighton,Watford,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381e-07,4.28571428571429e-06,0,63189,3,16,0,0,0,0,0,4.3,3011,-3,0,18,3,0.0,0,0.0,0,0,2,0,0,0.5,59251,0,0,0,0,753,108,0,0,125,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9
Simon,Mignolet,GLK,LIV,4800000,0,67,3.5,7.29166666666667e-07,1.3958333333333301e-05,0,101220,3,24,0,36,0,0,0,14.0,2733,-2,0,67,2,0.0,0,0.0,0,0,7,0,0,1.2,63452,0,0,1,0,1710,476,0,0,329,Southampton,West Ham,Newcastle,Man Utd,Watford,3.7,4.7,3.6,2.8,4.4,4.2,2.4,3.5,3.0,4.4,3.4,4.7,28.0
Luka,Milivojevic,MID,CRY,4800000,10,82,3.4,7.08333333333333e-07,1.7083333333333302e-05,0,151861,6,36,0,0,0,6,0,17.4,16330,-2,-1,82,2,1.1,1,5.3,11,0,4,0,0,5.4,389271,0,0,0,0,1999,58857,1,0,359,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,3.2,3.1,3.0,2.4,2.8,2.8,3.0,3.6,2.6,3.6,2.6,4.0,108.7
James,Milner,DEF,LIV,6000000,5,49,1.88461538461538,3.14102564102564e-07,8.166666666666671e-06,0,275464,3,18,0,0,0,0,0,8.2,1059,-5,0,49,5,0.4,0,2.5,3,0,4,0,2,2.1,43460,0,0,0,1,1102,2930,0,0,272,Southampton,West Ham,Newcastle,Man Utd,Watford,1.4,2.0,1.3,1.0,1.8,2.1,0.9,1.3,1.1,1.8,1.3,2.0,83.7
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,17331,1,4,0,0,0,0,0,0.0,110,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2480,0,0,0,0,135,33,0,0,17,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,116573,1,8,0,0,0,0,0,0.8,485,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8919,0,0,0,0,135,0,0,0,19,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,153193,0,0,0,0,0,1,0,2.1,939,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.6,48838,0,0,0,0,89,41,0,0,37,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7800000,13,71,2.73076923076923,3.50098619329389e-07,9.102564102564099e-06,0,1848409,2,7,0,0,0,1,0,9.1,11885,-2,-1,71,2,0.4,0,3.5,6,0,9,0,8,12.9,2023142,0,0,0,2,1040,284197,1,0,282,Tottenham,Man City,Brighton,Watford,Leicester,1.4,1.8,1.4,2.5,1.5,2.8,2.6,1.8,3.0,1.4,2.6,1.7,100.8
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,618,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,743,0,0,0,0,0,10,0,0,0,Stoke,Swansea,Arsenal,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5700000,1,110,5.0,8.7719298245614e-07,1.9298245614035103e-05,0,1134014,3,24,0,0,0,4,0,19.3,80716,2,0,110,-2,1.1,0,6.3,14,0,9,0,2,8.1,1250691,0,0,0,2,1833,30671,0,0,531,Tottenham,Man City,Brighton,Watford,Leicester,0.0,6.3,5.1,7.3,4.1,7.5,7.2,4.5,7.5,4.1,7.2,4.6,104.8
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3019,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,251,0,0,0,0,0,3,0,0,0,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5300000,1,87,3.3,6.226415094339621e-07,1.64150943396226e-05,0,821268,2,43,0,0,0,4,0,16.4,20422,-2,1,87,2,0.5,0,2.5,6,0,7,0,2,5.7,955966,0,0,0,2,2203,6279,-1,0,425,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,3.7,2.4,1.8,3.7,3.6,2.7,2.0,3.2,2.1,4.4,1.6,3.9,147.7
Alvaro,Morata,FWD,CHE,10400000,0,97,4.8,4.615384615384621e-07,9.32692307692308e-06,0,3911796,5,8,0,0,0,10,0,9.3,36391,4,0,97,-4,0.0,0,0.3,13,0,11,0,4,7.9,3776528,0,0,0,2,1514,346,0,0,300,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0.0,0.0,0.0,0.0,0.0,5.7,6.3,5.9,6.8,5.3,5.5,5.8,174.5
Alberto,Moreno,DEF,LIV,4400000,0,44,1.69230769230769,3.84615384615385e-07,1e-05,0,389799,0,17,0,0,0,0,0,10.0,2235,-1,0,44,1,0.0,0,0.0,3,0,5,0,1,1.3,340002,0,0,0,0,1080,1342,0,0,287,Southampton,West Ham,Newcastle,Man Utd,Watford,1.2,1.7,1.1,0.8,1.5,1.8,0.8,1.1,0.9,1.5,1.1,1.7,53.7
Wes,Morgan,DEF,LEI,4400000,0,45,2.0,4.54545454545455e-07,1.0227272727272698e-05,0,237597,3,32,0,0,0,0,0,10.2,5045,-1,0,45,1,0.0,0,0.0,1,0,4,0,0,1.7,141654,0,0,0,0,1917,73,0,0,271,Man City,Stoke,Bournemouth,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.8,2.2,2.2,1.2,53.7
James,Morrison,MID,WBA,5400000,0,13,0.5,9.259259259259259e-08,2.40740740740741e-06,0,3153,0,1,0,0,0,1,0,2.4,15,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2650,0,0,0,0,205,10,0,0,35,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6400000,0,79,3.0384615384615397,4.7475961538461503e-07,1.234375e-05,0,112934,1,9,0,0,0,1,0,12.3,10359,-1,0,79,1,0.9,0,5.8,4,0,8,0,3,1.9,150802,0,0,0,2,1332,13547,0,0,298,West Brom,Man Utd,Man City,Crystal Palace,Burnley,3.3,2.3,2.4,4.3,3.0,3.2,3.8,3.1,3.6,2.5,3.4,2.5,67.8
Steve,Mounie,FWD,HUD,5700000,0,48,2.8,4.91228070175439e-07,8.42105263157895e-06,0,347572,2,22,0,0,0,4,0,8.4,1732,-3,0,48,3,0.2,0,1.0,6,0,4,0,0,0.8,310011,0,0,0,1,1005,797,0,0,143,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,3.2,2.0,1.6,2.9,3.3,2.2,2.0,3.0,1.4,3.3,1.9,3.1,61.7
Lys,Mousset,FWD,BOU,4900000,8,20,0.7692307692307689,1.5698587127158598e-07,4.08163265306122e-06,0,11184,0,4,0,0,0,1,0,4.1,1020,-1,0,20,1,0.5,0,2.5,3,0,1,0,0,0.2,14287,0,0,0,1,213,6004,0,0,55,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,17.6
Joy,Mukena,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,54,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,324,0,0,0,0,0,324,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,2414,0,0,0,0,0,0,0,0.0,173,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5560,0,0,0,0,0,209,0,0,0,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4581,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,88,0,0,0,0,0,2,0,0,0,Brighton,Leicester,Southampton,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,22373,0,0,0,0,0,0,0,0.0,548,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,7252,0,0,0,0,0,189,0,0,0,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,0,38,1.46153846153846,2.92307692307692e-07,7.6e-06,0,12418,0,21,0,0,0,1,0,7.6,602,-5,0,38,5,0.5,0,2.5,2,0,1,0,1,0.1,5092,0,0,0,0,846,69,0,0,133,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0.7,0.8,0.7,0.8,0.7,1.2,0.7,1.0,0.9,1.0,0.7,0.7,42.9
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4608,0,4,0,0,0,0,0,1.3,93,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1914,0,0,0,0,166,0,0,0,25,Stoke,Swansea,Arsenal,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,5700000,6,76,3.2,5.6140350877193e-07,1.3333333333333301e-05,0,358855,5,24,0,0,0,8,0,13.3,9018,-3,0,76,3,0.8,1,4.3,11,0,6,0,0,2.7,462859,0,0,0,1,1402,38774,0,0,218,Stoke,Swansea,Arsenal,Everton,Man City,3.1,3.5,3.7,2.5,2.5,3.8,4.2,2.7,3.4,2.5,3.4,2.2,95.9
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,28133,0,0,0,0,0,0,0,0.0,282,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4261,0,0,0,0,0,0,0,0,0,Man City,Stoke,Bournemouth,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4447,0,0,0,0,0,0,0,1.3,61,-2,0,6,2,0.2,0,1.0,0,0,0,0,1,0.0,1708,0,0,0,0,35,4,0,0,15,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5500000,5,73,2.80769230769231,5.1048951048951e-07,1.32727272727273e-05,0,356160,3,17,0,0,0,2,0,13.3,12479,0,0,73,0,0.4,0,2.3,7,0,7,0,1,3.1,393911,0,0,0,1,1409,8986,0,0,404,Tottenham,Man City,Brighton,Watford,Leicester,1.7,2.7,2.1,3.5,1.6,3.5,3.3,1.8,3.7,1.6,3.3,1.8,79.5
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,588,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,660,0,0,0,0,0,18,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0384615384615385,9.61538461538462e-09,2.5e-07,0,110823,1,1,0,2,0,0,0,0.3,3314,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.7,104887,0,0,0,0,90,2891,0,0,7,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,26,1.0,2.1276595744680897e-07,5.5319148936170195e-06,0,4344,0,11,0,0,0,1,0,5.5,118,-3,0,26,3,0.1,0,0.3,3,0,1,0,0,0.0,2737,0,0,0,1,497,191,0,0,75,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,33.4
Kyle,Naughton,DEF,SWA,4500000,2,74,3.1,6.88888888888889e-07,1.64444444444444e-05,0,498270,1,34,0,0,0,0,0,16.4,7583,0,0,74,0,0.6,0,2.5,8,0,7,0,1,3.8,575261,0,0,0,2,2146,37172,0,0,429,Burnley,Brighton,West Ham,Huddersfield,Southampton,3.4,3.1,3.9,2.7,3.4,2.4,2.5,2.9,2.5,3.3,2.4,3.6,79.7
Wilfred,Ndidi,MID,LEI,4900000,2,66,2.5,5.102040816326529e-07,1.3469387755102e-05,0,49584,4,35,0,0,0,0,0,13.5,2069,-1,0,66,1,0.6,0,3.0,2,0,7,0,4,0.5,44237,0,0,0,0,2310,1057,0,1,359,Man City,Stoke,Bournemouth,West Brom,Arsenal,1.2,2.3,2.3,1.7,2.5,1.4,2.3,1.6,2.1,1.5,2.5,1.2,92.1
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,118,0,0,0,0,0,0,0,0.0,56,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,352,0,0,0,0,0,116,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4700000,0,1,0.0384615384615385,8.183306055646479e-09,2.1276595744680897e-07,0,3132,0,1,0,0,0,0,0,0.2,54,-3,1,1,3,0.1,0,0.3,0,0,0,0,0,0.0,1453,0,0,0,0,18,27,-1,0,1,Tottenham,Man City,Brighton,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,48161,0,2,0,0,0,0,0,0.2,3936,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.6,75493,0,0,0,0,19,184,0,0,4,Brighton,Leicester,Southampton,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4800000,2,58,2.23076923076923,4.6474358974358996e-07,1.2083333333333301e-05,0,590730,2,18,0,0,0,6,0,12.1,26870,-2,0,58,2,0.6,0,2.8,10,0,0,0,2,5.6,863592,0,0,0,2,752,40450,0,0,167,Crystal Palace,Watford,Burnley,Brighton,Stoke,2.3,1.6,1.4,2.4,1.8,1.9,1.8,1.4,2.1,1.4,2.2,1.4,76.1
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,2665,0,0,0,0,0,0,0,0.0,263,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,3294,0,0,0,0,0,268,0,0,0,Tottenham,Man City,Brighton,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,BUR,5400000,0,4,0.153846153846154,2.84900284900285e-08,7.407407407407409e-07,0,2001,0,0,0,0,0,0,0,0.7,199,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.0,1938,0,0,0,0,44,61,0,0,10,Swansea,Southampton,Everton,West Ham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Mark,Noble,MID,WHU,5300000,2,52,3.1,5.849056603773579e-07,9.81132075471698e-06,0,19006,3,23,0,0,0,3,0,9.8,2757,-2,0,52,2,1.1,0,5.8,5,0,3,0,0,0.3,19298,0,0,0,0,1320,3242,0,0,282,Watford,Liverpool,Swansea,Burnley,Man Utd,2.8,1.6,2.5,3.0,2.6,2.9,2.0,3.2,1.8,2.1,2.2,3.9,60.0
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1601,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,63,0,0,0,0,0,3,0,0,0,Leicester,Arsenal,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,28791,0,0,0,0,0,0,0,0.0,628,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,14758,0,0,0,0,0,355,0,0,0,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,476,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,108,0,0,0,0,0,1,0,0,0,Stoke,Swansea,Arsenal,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4800000,1,49,2.5,5.20833333333333e-07,1.0208333333333301e-05,0,180954,4,27,0,0,0,0,0,10.2,1084,-2,0,49,2,0.2,0,0.8,6,0,4,0,1,1.1,175804,0,0,0,0,1496,106,0,0,273,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,1.9,2.9,2.3,2.4,1.5,2.7,2.3,1.5,2.7,1.6,2.5,2.9,53.6
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1802,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1972,0,0,0,0,0,33,0,0,0,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.0384615384615385,8.54700854700855e-09,2.22222222222222e-07,0,15510,0,0,0,0,0,0,0,0.2,6549,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.7,50495,0,0,0,0,8,17264,0,0,-1,Liverpool,Burnley,Stoke,Newcastle,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4400000,0,53,2.6,5.90909090909091e-07,1.2045454545454499e-05,0,219588,3,29,0,0,0,2,0,12.0,12175,-1,0,53,1,0.2,0,1.0,6,0,5,0,0,1.1,225894,0,0,0,1,1558,173,0,0,267,Watford,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,2.2,1.5,2.4,1.3,1.5,1.6,3.1,60.0
Angelo,Ogbonna,DEF,WHU,4500000,1,46,2.2,4.88888888888889e-07,1.02222222222222e-05,0,227345,3,42,0,0,0,1,0,10.2,23291,0,0,46,0,0.3,0,1.5,4,0,3,0,0,5.3,455596,0,0,0,1,1890,2514,0,0,327,Watford,Liverpool,Swansea,Burnley,Man Utd,2.3,1.5,1.4,2.2,2.1,2.2,1.6,2.3,1.4,1.7,1.2,1.8,63.9
Stefano,Okaka,FWD,WAT,5300000,0,15,0.576923076923077,1.08853410740203e-07,2.83018867924528e-06,0,63895,0,5,0,0,0,1,0,2.8,396,-2,0,15,2,0.1,0,0.5,1,0,1,0,0,0.3,48819,0,0,0,0,231,294,0,0,46,West Ham,Everton,West Brom,Arsenal,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Shinji,Okazaki,FWD,LEI,5400000,1,69,3.0,5.55555555555556e-07,1.27777777777778e-05,0,722843,2,15,0,0,0,6,0,12.8,46466,-1,0,69,1,0.2,0,1.3,7,0,5,0,2,4.1,780437,0,0,0,1,1122,2345,0,0,249,Man City,Stoke,Bournemouth,West Brom,Arsenal,0.0,3.8,3.4,2.4,3.3,2.5,3.2,2.4,3.3,2.6,3.4,2.1,98.2
Martin,Olsson,DEF,SWA,5000000,2,68,2.8,5.6e-07,1.36e-05,0,25093,3,33,0,0,0,0,0,13.6,412,0,0,68,0,0.6,0,3.0,0,0,8,0,1,0.3,20803,0,0,0,0,2156,1131,0,0,332,Burnley,Brighton,West Ham,Huddersfield,Southampton,3.0,2.6,3.4,2.3,2.9,2.0,2.2,2.5,2.1,2.8,2.1,3.2,50.5
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,29,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,75,0,0,0,0,0,75,0,0,0,Swansea,Southampton,Everton,West Ham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21908,0,1,0,0,0,0,0,0.1,41,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1150,0,0,0,0,9,6,0,0,3,Southampton,West Ham,Newcastle,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4300000,2,49,2.0,4.65116279069767e-07,1.13953488372093e-05,0,264220,7,35,0,0,0,1,0,11.4,5402,-2,0,49,2,0.3,0,1.3,0,0,5,0,0,2.1,153742,0,0,0,0,2024,3628,0,0,343,Liverpool,Burnley,Stoke,Newcastle,Swansea,1.1,1.3,1.5,1.4,1.4,1.3,1.0,1.2,1.2,1.5,1.5,1.0,84.2
David,Ospina,GLK,ARS,4800000,1,1,0.0384615384615385,8.01282051282051e-09,2.0833333333333302e-07,0,8473,0,0,0,1,0,0,0,0.2,129,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.2,2034,0,0,0,0,20,343,0,0,6,Tottenham,Man City,Brighton,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Nicolas,Otamendi,DEF,MCI,6500000,2,121,4.8,7.384615384615379e-07,1.8615384615384602e-05,0,1217868,7,19,0,0,0,4,0,18.6,49350,10,0,121,-10,0.4,0,2.3,16,0,11,0,0,31.3,2495685,1,0,0,4,2230,42438,0,0,567,Leicester,Arsenal,Chelsea,Stoke,Brighton,5.7,5.3,6.1,5.7,7.0,4.3,6.1,5.1,5.7,5.9,6.7,6.0,109.9
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,6,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,12,0,0,0,0,4,2,0,0,2,Watford,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,2,93,4.4,4.7311827956989297e-07,1e-05,0,305425,4,30,0,0,0,4,0,10.0,17140,-2,0,93,2,0.3,0,3.0,10,0,6,0,7,2.6,284062,0,0,0,2,1711,8946,0,0,420,Tottenham,Man City,Brighton,Watford,Leicester,2.7,3.9,3.1,5.0,3.3,5.6,5.2,3.9,5.9,2.2,5.3,3.6,208.7
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,4931,0,0,0,0,0,0,0,0.0,207,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12143,0,0,0,0,0,217,0,0,0,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4702,2,2,0,0,0,0,0,0.8,31,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1097,0,0,0,0,168,1,0,0,9,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5182,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,288,0,0,0,0,0,4,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,505,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,114,0,0,0,0,0,0,0,0,0,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
