FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0476190476190476,1.05820105820106e-08,8.888888888888891e-07,0,1946,0,16,0,0,0,0,0,0.9,95,0,0,4,0,0.4,0,1.7,2,0,0,0,0,0.0,1622,2,1,0,0,506,22,0,0,89,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,10,94,3.6,6e-07,1.56666666666667e-05,0,302189,1,17,0,0,0,4,0,15.7,2418,-5,0,94,5,1.0,0,6.0,7,0,8,0,6,2.6,342337,0,245,0,2,1479,11154,0,0,314,Hull City,Liverpool,Man Utd,Leicester,Burnley,4.9,1.8,2.9,4.9,5.0,2.1,3.2,2.8,4.7,2.0
Henrikh,Mkhitaryan,MID,MUN,8800000,0,50,0.595238095238095,6.764069264069261e-08,5.68181818181818e-06,0,389487,1,6,0,0,0,3,0,5.7,1100,-7,0,50,7,0.0,0,0.0,3,0,6,0,1,2.4,205666,0,0,0,1,885,16528,0,0,200,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5800000,0,71,3.0,5.17241379310345e-07,1.2241379310344802e-05,0,241829,3,30,0,0,0,0,0,12.0,1428,-2,1,71,2,0.2,0,1.0,6,0,6,0,2,3.3,130959,0,511,0,0,2073,1001,-1,0,443,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,2.9,3.0,4.0,3.4,2.6,0.0,2.2,2.5,2.9,3.2
Jefferson,Montero,MID,SWA,5000000,0,16,0.19047619047619,3.80952380952381e-08,3.2e-06,0,8534,0,9,0,0,0,0,0,3.2,10,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2385,0,202,0,0,347,3,0,0,70,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,12,0.14285714285714302,3.24675324675325e-08,2.7272727272727298e-06,0,148763,1,7,0,0,0,0,0,2.7,258,-6,0,12,6,0.1,0,0.3,1,0,0,0,1,1.5,17442,0,394,0,0,290,44,0,0,67,Man City,Everton,Bournemouth,Stoke,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,0,63,2.3,4.8936170212766e-07,1.3404255319148899e-05,0,797975,3,45,0,0,0,1,0,13.4,3140,-3,0,63,3,0.4,0,2.0,0,0,5,0,1,12.1,304990,0,549,0,0,2430,6439,0,0,360,West Ham,Stoke,Sunderland,Everton,Crystal Palace,2.1,2.8,2.2,1.2,2.0,0.0,1.7,2.2,1.5,2.9
James,Morrison,MID,WBA,4700000,1,74,0.880952380952381,1.8743667679837898e-07,1.57446808510638e-05,0,66101,2,17,0,0,0,5,0,15.7,25607,-3,0,74,3,0.4,0,1.7,4,0,4,0,2,2.0,146691,0,266,0,0,1328,676,0,0,274,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.4,0.4,0.4,0.4,0.0,0.6,0.4,0.4,0.4
Victor,Moses,MID,CHE,5600000,0,88,3.4,6.071428571428571e-07,1.57142857142857e-05,0,237246,3,9,0,0,0,3,0,15.7,16162,1,0,88,-1,0.4,0,2.5,6,0,14,0,3,2.5,321247,0,127,0,1,1833,2044,0,0,380,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,3.1,2.7,2.4,2.8,0.0,2.3,3.9,2.3,4.4
Lys,Mousset,FWD,BOU,5100000,1,4,0.0476190476190476,9.33706816059757e-09,7.843137254901959e-07,0,3450,0,1,0,0,0,0,0,0.8,54,-4,0,4,4,0.1,0,0.7,0,0,0,0,0,0.1,1515,0,0,0,0,43,31,0,0,5,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,0,23,0.273809523809524,6.84523809523809e-08,5.75e-06,0,43868,1,3,0,0,0,1,0,5.6,901,-5,1,23,5,0.0,0,0.0,3,0,2,0,0,0.7,63040,0,111,0,1,289,693,-1,0,88,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,0,36,0.42857142857142894,6.211180124223599e-08,5.21739130434783e-06,0,415139,1,18,0,0,0,2,0,5.2,286,-6,0,36,6,0.0,0,0.0,5,0,1,0,0,3.1,78459,0,0,0,0,703,105,0,0,122,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,58,3.1,5.344827586206899e-07,1e-05,0,107625,6,21,0,0,0,1,0,10.0,893,-2,0,58,2,0.2,0,1.0,3,0,5,0,1,1.3,130091,0,0,0,0,1644,1570,0,0,359,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,3.1,3.2,4.2,3.5,2.7,0.0,2.3,2.6,3.0,3.4
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,19635,0,1,0,0,0,0,0,1.0,411,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20193,0,54,0,0,53,25,0,0,17,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,36722,0,0,0,0,0,0,0,0.0,119,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3302,0,218,0,0,0,17,0,0,0,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,1,13,0.154761904761905,2.8138528138528102e-08,2.36363636363636e-06,0,2522,0,5,0,0,0,0,0,2.4,499,0,0,13,0,0.2,0,1.3,0,0,0,0,2,0.0,4226,0,0,0,0,161,42,0,0,34,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12829,0,0,0,0,0,0,0,0.2,26,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1269,0,164,0,0,16,18,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,0,35,1.6,3.7209302325581396e-07,8.139534883720931e-06,0,55981,4,44,0,0,0,0,0,8.1,1159,-2,0,35,2,0.1,0,0.3,3,0,3,0,0,0.9,44842,1,239,0,0,1923,635,0,0,343,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,1.2,1.3,1.4,1.4,0.8,1.5,0.8,1.2,0.8,1.5
Jesus,Navas,MID,MCI,6100000,0,25,0.297619047619048,4.87900078064012e-08,4.0983606557377095e-06,0,39461,1,10,0,0,0,0,0,4.1,125,-4,0,25,4,0.1,0,0.5,0,0,1,0,2,0.6,15447,0,408,0,0,566,86,0,0,114,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Alfred,N'Diaye,MID,HUL,4500000,2,18,0.214285714285714,4.76190476190476e-08,4e-06,0,22635,1,5,0,0,0,1,0,4.0,7514,0,0,18,0,0.4,0,2.0,2,0,2,0,0,1.1,67186,0,0,0,0,399,217,0,0,78,Everton,West Ham,Middlesbrough,Man City,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,0,17,0.20238095238095197,4.13022351797862e-08,3.4693877551020403e-06,0,996,0,14,0,0,0,0,0,3.5,110,-1,0,17,1,0.7,0,3.5,0,0,0,0,1,0.0,2669,0,0,0,0,630,369,0,0,112,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Didier,Ndong,MID,SUN,4800000,0,49,2.3,4.79166666666667e-07,1.0208333333333301e-05,0,2327,4,35,0,0,0,1,0,10.2,135,-2,0,49,2,0.4,0,2.0,1,0,4,0,1,0.0,3446,0,0,0,0,1756,243,0,0,272,Burnley,Watford,Leicester,Man Utd,West Ham,2.6,1.7,1.5,1.8,1.4,0.0,1.9,1.7,1.9,1.2
Alvaro,Negredo,FWD,MID,6200000,0,92,3.7,5.967741935483871e-07,1.48387096774194e-05,0,1624024,4,26,0,0,0,6,0,14.8,15629,-3,0,92,3,0.1,0,0.5,13,0,8,0,4,10.7,1510230,0,0,0,3,2074,2672,0,0,280,Man Utd,Swansea,Hull City,Burnley,Arsenal,3.8,4.1,4.1,5.3,4.2,3.6,4.2,2.6,4.7,3.7
Julien,Ngoy,FWD,STK,4500000,0,5,0.0595238095238095,1.32275132275132e-08,1.11111111111111e-06,0,4763,0,1,0,0,0,0,0,1.1,124,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6579,0,0,0,0,49,46,0,0,16,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,6000000,0,19,0.226190476190476,3.7698412698412695e-08,3.1666666666666697e-06,0,28638,1,9,0,0,0,1,0,3.2,3241,0,0,19,0,0.3,0,2.0,3,0,0,0,1,0.5,47792,0,0,0,0,410,898,0,0,78,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oumar,Niasse,FWD,HUL,5600000,12,25,0.297619047619048,5.3146258503401396e-08,4.46428571428571e-06,0,14260,1,8,0,0,0,3,0,4.5,4108,-4,0,25,4,0.9,0,5.0,3,0,1,0,0,0.3,24479,0,19,0,1,366,3136,0,0,87,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1962,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,468,0,38,0,0,0,11,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0595238095238095,8.75350140056022e-09,7.352941176470591e-07,0,579,0,0,0,0,0,0,0,0.7,4,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,542,0,0,0,0,40,5,0,0,15,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,0,64,2.5,4.0322580645161295e-07,1.0322580645161301e-05,0,129327,8,38,0,0,0,3,0,10.3,1198,-3,0,64,3,0.2,1,1.3,5,0,6,0,0,1.3,22111,0,581,0,1,2108,85,0,0,355,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.0,2.1,1.2,2.1,2.3,2.2,1.6,2.0,1.5,1.7
,Nolito,MID,MCI,8400000,0,51,0.6071428571428571,7.22789115646258e-08,6.0714285714285694e-06,0,257444,3,6,0,0,0,4,0,6.1,104,-6,0,51,6,0.1,0,0.5,2,0,3,0,3,1.0,213459,0,0,0,1,745,19,0,1,163,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,43332,0,0,0,0,0,0,0,0.0,799,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.0,50017,0,10,0,0,0,4636,0,0,0,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.261904761904762,5.5724417426545093e-08,4.6808510638297895e-06,0,5169,2,15,0,0,0,0,0,4.7,19,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1591,0,0,0,0,677,4,0,0,113,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,26704,0,5,0,0,0,0,0,2.4,103,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11248,0,0,0,0,320,7,0,0,49,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31076,0,0,0,0,0,0,0,0.9,81,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,9946,0,0,0,0,43,11,0,0,11,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,1,58,2.5,5.68181818181818e-07,1.31818181818182e-05,0,78369,5,26,0,0,0,0,0,13.2,3581,-1,0,58,1,0.3,0,1.3,6,0,4,0,1,1.8,114211,0,275,0,1,1909,1464,0,0,334,Arsenal,Man Utd,Watford,Southampton,Liverpool,3.1,1.5,1.5,3.0,3.4,0.0,2.4,1.3,2.6,1.9
Pedro,Obiang,MID,WHU,4400000,1,53,0.6309523809523809,1.43398268398268e-07,1.2045454545454499e-05,0,28200,7,29,0,0,0,1,0,12.0,3508,-1,0,53,1,0.4,0,1.7,6,0,4,0,2,0.7,44957,0,163,0,1,1697,1094,0,0,321,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,371,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,288,0,0,0,0,0,7,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4800000,0,43,2.3,4.79166666666667e-07,8.95833333333333e-06,0,48583,2,30,0,0,0,0,0,9.0,232,-2,0,43,2,0.0,0,0.0,2,0,4,0,0,0.7,20225,0,284,0,0,1665,14,0,0,309,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.0,0.0,0.0,0.0,0.0,2.1,2.0,2.4,2.9,1.3
Stefano,Okaka,FWD,WAT,5100000,0,26,0.30952380952381,6.06909430438842e-08,5.09803921568627e-06,0,22399,4,9,0,0,0,3,0,5.1,281,-4,0,26,4,0.5,0,2.5,3,0,1,0,0,0.1,25383,0,0,0,1,459,1255,0,0,94,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10852,0,0,0,0,0,0,0,0.0,31,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1430,0,84,0,0,0,10,0,0,0,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,0,41,1.9,3.39285714285714e-07,7.32142857142857e-06,0,134328,1,19,0,0,0,2,0,7.3,690,-4,0,41,4,0.4,0,2.0,2,0,3,0,0,1.3,85623,0,320,0,0,1091,1140,0,0,145,West Ham,Stoke,Sunderland,Everton,Crystal Palace,1.2,1.8,2.1,1.0,1.1,0.0,1.0,1.9,1.1,2.0
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1061,0,0,0,0,0,0,0,0.0,65,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1755,0,0,0,0,0,123,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,256,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,341,0,0,0,0,0,11,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.0952380952380952,2.2675736961451203e-08,1.9047619047619e-06,0,33984,3,13,0,0,0,0,0,1.9,187,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.6,16495,0,261,0,0,590,106,0,0,60,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4500000,0,25,0.297619047619048,6.61375661375661e-08,5.55555555555556e-06,0,14610,2,12,0,0,0,2,0,5.4,12420,0,0,25,0,0.5,0,2.3,2,0,1,0,0,1.2,65836,0,0,0,1,603,958,0,0,120,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1691,0,4,0,0,0,0,0,0.7,15,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1603,0,0,0,0,85,0,0,0,16,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0476190476190476,1.1337868480725601e-08,9.52380952380952e-07,0,3749,0,0,0,0,0,0,0,1.0,125,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,3636,0,17,0,0,19,212,0,0,14,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6100000,5,66,2.8,4.590163934426229e-07,1.0819672131147501e-05,0,675342,0,13,0,0,0,4,0,10.8,9237,-9,0,66,9,0.5,0,3.3,7,0,3,0,4,2.9,542777,0,200,0,1,839,2086,0,0,203,Man City,Everton,Bournemouth,Stoke,West Brom,0.0,2.9,3.3,1.9,2.0,2.8,2.2,3.3,2.4,3.0
,Oriol Romeu,MID,SOU,4500000,0,55,2.2,4.88888888888889e-07,1.2222222222222199e-05,0,35078,6,31,0,0,0,0,0,12.2,573,0,0,55,0,0.4,0,2.0,3,0,9,0,0,0.4,38944,0,239,0,0,2171,535,0,0,393,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,1.1,1.8,1.6,1.1,1.3,0.0,2.4,1.1,1.4,1.9
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65250,1,6,0,0,0,0,0,2.4,59,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23083,0,321,0,0,455,17,0,0,104,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,0,23,1.2,2.72727272727273e-07,5.22727272727273e-06,0,19959,3,28,0,0,0,0,0,5.2,68,-1,0,23,1,0.1,0,0.5,1,0,1,0,0,0.4,6139,0,193,0,0,1348,95,0,0,193,Burnley,Watford,Leicester,Man Utd,West Ham,0.9,0.6,0.6,0.6,1.1,0.0,1.0,0.6,0.8,0.6
David,Ospina,GLK,ARS,4700000,0,0,0.0,0.0,0.0,0,6127,0,0,0,0,0,0,0,0.0,52,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1860,0,56,0,0,0,15,0,0,0,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,0,61,2.9,4.91525423728814e-07,1.03389830508475e-05,0,124767,8,21,0,0,0,0,0,10.3,933,-1,0,61,1,0.5,0,3.0,8,0,5,0,2,2.5,66571,0,353,0,1,1782,245,0,0,422,Liverpool,Arsenal,Chelsea,Hull City,Southampton,3.9,3.2,2.5,3.3,2.9,0.0,2.6,3.2,2.8,2.3
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,772,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,476,0,0,0,0,0,7,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,0,17,0.20238095238095197,4.706533776301219e-08,3.9534883720930196e-06,0,12235,4,15,0,0,0,0,0,4.0,252,-2,0,17,2,0.3,0,1.5,0,0,2,0,0,0.2,11540,0,130,0,0,835,211,0,0,136,Burnley,Watford,Leicester,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19540,0,0,0,0,0,0,0,0.0,59,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2658,0,28,0,0,0,2,0,0,0,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,0,103,4.7,5e-07,1.09574468085106e-05,0,572232,0,20,0,0,0,5,0,11.0,2017,-1,0,103,1,0.0,0,0.0,10,0,7,0,6,5.7,514398,0,783,0,1,1862,1932,0,0,445,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,4.0,4.4,4.3,4.8,4.8,0.0,3.2,5.1,4.2,5.6
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1890,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2737,0,0,0,0,0,3,0,0,0,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0238095238095238,5.6689342403628106e-09,4.76190476190476e-07,0,15025,0,4,0,6,0,0,0,0.5,93,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2677,0,146,0,0,83,10,0,0,20,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,449626,0,0,0,0,0,0,0,0.0,1127,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.1,14371,0,88,0,0,0,13,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,510,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,491,0,0,0,0,0,7,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,971927,2,28,0,0,0,2,0,9.0,1137,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.4,248526,0,701,0,1,1513,15,0,0,347,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7100000,0,122,1.4523809523809499,2.04560697518444e-07,1.71830985915493e-05,0,456398,5,7,0,0,0,7,0,17.2,14485,-4,0,122,4,1.3,0,9.0,15,0,12,0,8,9.7,831637,0,399,0,4,1416,61006,0,0,407,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.7,0.8,0.7,0.7,0.7,0.0,0.7,1.0,0.7,1.3
Matthew,Pennington,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,20126,0,0,0,0,0,0,0,0.0,453,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.6,28587,0,53,0,0,0,588,0,0,0,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2813,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,728,0,12,0,0,0,2,0,0,0,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,61983,2,17,0,0,0,2,0,7.4,55,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63301,0,0,0,0,1036,8,0,1,186,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.7,2.2,2.6
Lucas,Perez,FWD,ARS,7800000,0,20,1.8,2.3076923076923105e-07,2.56410256410256e-06,0,41617,0,2,0,0,0,1,0,2.6,130,-7,0,20,7,0.1,0,1.0,0,0,1,0,1,0.1,41668,0,0,0,0,272,116,0,0,83,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,1.0,1.4,1.6,1.2,1.0,0.0,0.9,1.2,1.0,1.4
Matt,Phillips,MID,WBA,5500000,0,111,4.6,8.36363636363636e-07,2.01818181818182e-05,0,921035,1,25,0,0,0,4,0,19.8,131947,0,1,111,0,0.0,0,0.0,12,0,6,0,9,7.6,1195755,0,0,0,2,1985,508,-1,0,352,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,4.3,4.9,5.3,4.3,0.0,6.6,4.1,4.6,4.3
