FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1396,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,382,0,4,0,0,0,3,0,0,0,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,1,53,3.5,7.608695652173909e-07,1.15217391304348e-05,0,5997,0,32,0,0,0,3,0,11.8,1979,1,-1,53,-1,1.2,0,5.7,7,0,3,0,0,1.6,70506,1,0,0,2,1350,30993,1,0,325,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,4.4,3.6,3.9,4.0,4.4,4.4,3.0,4.5,2.9,3.9,2.9,4.6
Dieumerci,Mbokani,FWD,HUL,5400000,2,25,0.32051282051282104,5.935422602089269e-08,4.62962962962963e-06,0,7718,0,15,0,0,0,0,0,4.6,131,-1,0,25,1,0.1,0,0.7,0,0,3,0,2,0.0,8071,0,0,0,0,745,102,0,0,38,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,4800000,0,77,3.7,7.70833333333333e-07,1.60416666666667e-05,0,173971,5,31,0,0,0,5,0,16.0,5196,-2,0,77,2,0.3,0,1.3,8,0,2,0,2,1.5,222556,0,282,0,1,1658,2285,0,0,301,West Brom,Watford,Chelsea,Southampton,Arsenal,2.9,0.0,4.6,2.5,3.0,2.7,4.7,2.1,4.8,2.8,4.7,3.5
Gareth,McAuley,DEF,WBA,5200000,10,108,4.2,8.076923076923079e-07,2.0769230769230802e-05,0,531009,4,32,0,0,0,6,0,20.8,4662,7,-1,108,-7,1.6,0,8.3,12,0,5,0,1,32.1,1398253,1,339,0,4,2340,53810,1,0,438,Crystal Palace,Everton,Arsenal,Man Utd,Watford,5.7,3.6,6.1,3.4,3.6,6.0,6.3,4.1,5.2,3.2,5.4,4.3
Oliver,McBurnie,FWD,SWA,4500000,0,4,0.0512820512820513,1.1396011396011398e-08,8.888888888888891e-07,0,5383,0,2,0,0,0,0,0,0.9,68,0,0,4,0,0.0,0,0.0,0,0,0,0,0,0.1,6452,0,0,0,0,66,131,0,0,14,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5698,0,0,0,0,0,0,0,0.0,42,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,737,0,82,0,0,0,8,0,0,0,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,1,22,0.282051282051282,5.87606837606838e-08,4.58333333333333e-06,0,13743,2,9,0,0,0,1,0,4.6,473,-2,0,22,2,0.8,0,3.7,0,0,0,0,1,0.2,6504,0,365,0,0,586,167,0,0,91,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,0,37,0.474358974358974,9.680795395081108e-08,7.55102040816327e-06,0,13106,6,15,0,0,0,1,0,7.6,107,-1,0,37,1,0.1,0,0.3,1,0,2,0,2,0.1,9500,0,336,0,0,898,45,0,0,158,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3087,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3155,0,0,0,0,0,24,0,0,0,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,999,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,397,0,0,0,0,0,2,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8564,0,0,0,0,0,0,0,0.0,72,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4308,0,27,0,0,0,10,0,0,0,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.153846153846154,3.66300366300366e-08,2.8571428571428602e-06,0,15213,0,9,0,0,0,0,0,2.9,72,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4882,1,28,0,0,353,22,0,0,58,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4200000,0,19,0.24358974358974397,5.7997557997557996e-08,4.52380952380952e-06,0,5120,0,8,0,0,0,0,0,4.5,284,-3,0,19,3,0.0,0,0.0,0,0,1,0,1,0.1,8161,0,0,0,0,495,718,0,0,112,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4700000,2,72,2.8,5.95744680851064e-07,1.53191489361702e-05,0,79338,3,37,0,0,0,1,0,15.3,6503,2,0,72,-2,0.4,0,1.7,2,0,6,0,2,3.7,206161,1,0,0,0,2340,2702,0,0,446,Swansea,Liverpool,Sunderland,Tottenham,Stoke,1.9,2.3,1.4,3.6,3.7,1.7,1.5,2.5,2.3,3.8,2.1,4.0
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0769230769230769,1.74825174825175e-08,1.36363636363636e-06,0,30748,1,5,0,0,0,0,0,1.4,96,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3584,0,0,0,0,269,46,0,0,26,Hull City,West Ham,Stoke,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5311,0,0,0,0,0,0,0,0.0,47,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1487,0,265,0,0,0,60,0,0,0,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,1,32,1.7,3.8636363636363604e-07,7.272727272727271e-06,0,17636,2,22,0,0,0,1,0,7.3,157,-1,0,32,1,0.2,0,0.7,0,0,2,0,0,0.2,15415,0,0,0,0,953,89,0,0,177,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.9,1.2,0.8,0.9,1.4,0.8,0.8,1.6,0.8,1.7,0.8,1.2
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3859,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,449,0,18,0,0,0,5,0,0,0,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,2,62,3.9,8.29787234042553e-07,1.31914893617021e-05,0,132288,0,21,0,31,0,0,0,13.2,2739,-3,0,62,3,0.8,0,3.7,5,0,4,0,0,2.5,121125,0,340,2,1,1440,1668,0,0,285,Arsenal,Burnley,Man City,Everton,Bournemouth,5.6,5.3,3.7,4.9,5.6,4.0,4.0,5.2,3.2,5.5,4.6,4.9
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,311,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,322,0,0,0,0,0,5,0,0,0,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5236,0,0,0,0,0,0,0,0.0,19,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1935,0,209,0,0,0,3,0,0,0,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,3,5,0.0641025641025641,1.28205128205128e-08,1e-06,0,133,0,1,0,0,0,0,0,1.0,30,0,0,5,0,0.3,0,1.7,0,0,1,0,0,0.0,551,0,0,0,0,180,113,0,0,27,West Brom,Watford,Chelsea,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6500000,2,105,4.4,6.76923076923077e-07,1.61538461538462e-05,0,494859,5,26,0,0,0,6,0,16.2,17460,0,0,105,0,0.3,0,1.7,14,0,7,0,4,5.3,628296,0,508,0,3,2088,8593,0,0,501,Arsenal,Burnley,Man City,Everton,Bournemouth,4.0,6.5,3.1,5.3,5.1,3.6,3.2,4.9,4.5,5.2,2.9,5.6
Tyrone,Mings,DEF,BOU,4500000,3,2,0.0256410256410256,5.698005698005699e-09,4.44444444444444e-07,0,1686,0,15,0,0,0,0,0,0.4,53,0,0,2,0,0.1,0,0.3,2,0,0,0,0,0.1,1528,2,1,0,0,429,115,0,0,76,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6100000,4,80,3.3,5.40983606557377e-07,1.31147540983607e-05,0,296871,1,16,0,0,0,3,0,13.1,7780,-4,0,80,4,0.3,0,1.7,5,0,7,0,5,2.4,325154,0,245,0,1,1382,1804,0,0,262,Tottenham,West Brom,Hull City,Liverpool,Man Utd,1.6,3.3,4.3,1.6,2.5,4.3,4.4,1.8,2.8,2.5,4.2,1.7
Henrikh,Mkhitaryan,MID,MUN,8800000,0,50,0.641025641025641,7.28438228438229e-08,5.68181818181818e-06,0,379059,1,6,0,0,0,3,0,5.7,23658,-7,1,50,7,1.0,0,8.5,3,0,6,0,1,2.2,187779,0,0,0,1,885,2772,-1,0,200,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5900000,0,70,3.0,5.084745762711859e-07,1.1864406779661e-05,0,235859,3,27,0,0,0,0,0,11.9,5262,-1,0,70,1,0.5,0,3.0,6,0,6,0,2,3.4,129772,0,511,0,0,1983,369,0,0,427,Liverpool,West Brom,Man City,West Ham,Crystal Palace,3.3,0.0,2.9,3.0,4.0,3.3,2.6,3.0,2.3,2.4,3.0,3.2
Jefferson,Montero,MID,SWA,5000000,0,16,0.20512820512820498,4.1025641025641e-08,3.2e-06,0,8510,0,9,0,0,0,0,0,3.2,22,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2373,0,202,0,0,347,5,0,0,70,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,1,12,0.153846153846154,3.4965034965035e-08,2.7272727272727298e-06,0,148141,1,7,0,0,0,0,0,2.7,351,-6,0,12,6,0.2,0,0.7,1,0,0,0,1,1.5,17265,0,394,0,0,290,156,0,0,67,Arsenal,Burnley,Man City,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,2,61,2.3,4.8936170212766e-07,1.2978723404255301e-05,0,785909,3,44,0,0,0,1,0,13.0,7192,-3,0,61,3,0.3,0,1.3,0,0,5,0,1,12.2,297088,0,549,0,0,2340,4432,0,0,354,Hull City,West Ham,Stoke,Sunderland,Everton,2.7,0.0,2.1,2.7,2.2,1.3,1.9,2.7,1.6,2.2,1.5,2.8
James,Morrison,MID,WBA,4700000,2,71,0.9102564102564101,1.9367157665029998e-07,1.5106382978723401e-05,0,32831,2,14,0,0,0,5,0,15.1,5927,-3,0,71,3,1.1,0,5.3,4,0,4,0,2,2.6,140560,0,266,0,0,1226,25380,0,0,260,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5
Victor,Moses,MID,CHE,5600000,2,85,3.4,6.071428571428571e-07,1.5178571428571398e-05,0,206497,3,9,0,0,0,3,0,15.2,9688,1,0,85,-1,0.6,0,3.3,6,0,13,0,3,3.1,316132,0,127,0,1,1758,10643,0,0,372,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,2.0,0.0,2.5,3.3,2.7,2.4,2.7,3.5,2.4,3.8,2.2,4.5
Lys,Mousset,FWD,BOU,5100000,1,3,0.0384615384615385,7.541478129713421e-09,5.882352941176471e-07,0,3365,0,1,0,0,0,0,0,0.6,33,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,0.1,1446,0,0,0,0,37,27,0,0,3,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4100000,0,23,0.294871794871795,7.19199499687305e-08,5.60975609756098e-06,0,41182,1,3,0,0,0,1,0,5.6,1535,-4,0,23,4,0.0,0,0.0,3,0,2,0,0,0.8,62067,0,111,0,1,289,829,0,0,88,Middlesbrough,Man City,Chelsea,Leicester,Burnley,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,0,36,0.46153846153846206,6.68896321070234e-08,5.21739130434783e-06,0,414258,1,18,0,0,0,2,0,5.2,594,-6,0,36,6,0.0,0,0.3,5,0,1,0,0,3.1,78266,0,0,0,0,703,158,0,0,122,Hull City,West Ham,Stoke,Sunderland,Everton,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,57,3.2,5.51724137931035e-07,9.82758620689655e-06,0,104220,6,18,0,0,0,1,0,9.8,2390,-2,0,57,2,0.6,0,3.5,3,0,5,0,1,1.3,128012,0,0,0,0,1554,930,0,0,344,Liverpool,West Brom,Man City,West Ham,Crystal Palace,3.7,0.0,3.2,3.3,4.3,3.6,2.9,3.3,2.5,2.7,3.3,3.5
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,18591,0,1,0,0,0,0,0,1.0,508,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20127,0,54,0,0,53,52,0,0,17,West Brom,Watford,Chelsea,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,36370,0,0,0,0,0,0,0,0.0,198,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3252,0,218,0,0,0,21,0,0,0,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,1,10,0.12820512820512803,2.3310023310023302e-08,1.81818181818182e-06,0,1788,0,2,0,0,0,0,0,1.8,635,0,0,10,0,0.4,0,2.0,0,0,0,0,2,0.1,3870,0,0,0,0,69,205,0,0,29,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12772,0,0,0,0,0,0,0,0.2,42,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1229,0,164,0,0,16,30,0,0,0,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,0,34,1.6,3.7209302325581396e-07,7.906976744186051e-06,0,51502,4,42,0,0,0,0,0,7.9,641,-2,0,34,2,0.5,0,2.3,3,0,3,0,0,1.0,43609,1,239,0,0,1835,4208,0,0,333,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,1.4,1.1,1.2,1.2,1.4,1.4,0.8,1.5,0.8,1.2,0.8,1.5
Jesus,Navas,MID,MCI,6100000,0,24,0.307692307692308,5.04413619167718e-08,3.9344262295082004e-06,0,39090,1,10,0,0,0,0,0,3.9,127,-4,0,24,4,0.0,0,0.0,0,0,1,0,2,0.6,15278,0,408,0,0,510,277,0,0,106,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.4,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alfred,N'Diaye,MID,HUL,4500000,2,14,0.179487179487179,3.98860398860399e-08,3.11111111111111e-06,0,11106,0,3,0,0,0,1,0,3.1,4885,0,0,14,0,1.0,0,4.7,2,0,1,0,0,1.3,65886,0,0,0,0,270,4753,0,0,61,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,2,12,0.153846153846154,3.13971742543171e-08,2.44897959183673e-06,0,678,0,13,0,0,0,0,0,2.4,89,-1,0,12,1,0.4,0,2.0,0,0,0,0,0,0.0,1905,0,0,0,0,540,413,0,0,90,Hull City,West Ham,Stoke,Sunderland,Everton,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Didier,Ndong,MID,SUN,4800000,2,47,2.4,5e-07,9.79166666666667e-06,0,1938,4,33,0,0,0,1,0,9.8,270,-2,0,47,2,0.8,0,4.0,1,0,4,0,1,0.0,3157,0,0,0,0,1666,133,0,0,270,Man City,Burnley,Watford,Leicester,Man Utd,1.6,0.0,2.9,1.8,1.6,1.9,1.5,1.2,2.1,1.8,2.1,1.2
Alvaro,Negredo,FWD,MID,6200000,1,92,3.7,5.967741935483871e-07,1.48387096774194e-05,0,1564239,4,26,0,0,0,6,0,14.6,42791,-3,1,92,3,0.3,0,1.7,13,0,8,0,4,12.0,1505861,0,0,0,3,2074,4251,-1,0,280,Stoke,Man Utd,Swansea,Hull City,Burnley,3.4,0.0,3.8,4.2,4.1,5.2,4.1,3.7,4.4,2.6,4.7,3.7
Julien,Ngoy,FWD,STK,4500000,0,5,0.0641025641025641,1.42450142450142e-08,1.11111111111111e-06,0,4417,0,1,0,0,0,0,0,1.1,178,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.1,6448,0,0,0,0,49,563,0,0,16,Middlesbrough,Man City,Chelsea,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,6000000,2,17,0.21794871794871803,3.63247863247863e-08,2.83333333333333e-06,0,14903,1,5,0,0,0,1,0,2.8,10168,0,0,17,0,0.8,0,5.0,3,0,0,0,1,0.8,46311,0,0,0,0,320,2865,0,0,70,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oumar,Niasse,FWD,HUL,5600000,1,11,0.141025641025641,2.5183150183150198e-08,1.96428571428571e-06,0,8694,1,4,0,0,0,1,0,2.0,4580,-4,0,11,4,0.5,0,2.7,0,0,1,0,0,0.3,18082,0,19,0,0,248,1080,0,0,29,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1950,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,455,0,38,0,0,0,5,0,0,0,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0641025641025641,9.42684766214178e-09,7.352941176470591e-07,0,572,0,0,0,0,0,0,0,0.7,7,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,534,0,0,0,0,40,3,0,0,15,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,2,62,2.6,4.19354838709677e-07,1e-05,0,127757,7,34,0,0,0,3,0,10.0,593,-3,0,62,3,0.6,1,4.0,5,0,6,0,0,1.3,21397,0,581,0,1,1975,266,0,0,337,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,1.8,1.6,2.9,2.3,1.3,2.2,2.4,2.3,1.7,2.1,1.6,1.7
,Nolito,MID,MCI,8400000,0,50,0.641025641025641,7.63125763125763e-08,5.95238095238095e-06,0,257126,3,6,0,0,0,4,0,6.0,169,-6,0,50,6,0.1,0,0.5,2,0,3,0,3,1.0,213409,0,0,0,1,736,71,0,1,160,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.6,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,40072,0,0,0,0,0,0,0,0.0,1007,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.8,41209,0,10,0,0,0,7668,0,0,0,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.282051282051282,6.001091107474089e-08,4.6808510638297895e-06,0,5132,2,15,0,0,0,0,0,4.7,19,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1581,0,0,0,0,677,2,0,0,113,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,26445,0,5,0,0,0,0,0,2.4,172,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11235,0,0,0,0,320,13,0,0,49,Stoke,Man Utd,Swansea,Hull City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,30871,0,0,0,0,0,0,0,0.9,122,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,9919,0,0,0,0,43,29,0,0,11,Stoke,Man Utd,Swansea,Hull City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,1,55,2.6,5.90909090909091e-07,1.25e-05,0,72660,5,22,0,0,0,0,0,12.5,2478,-1,0,55,1,0.6,0,2.7,6,0,4,0,1,1.8,110539,0,275,0,1,1749,3365,0,0,312,Crystal Palace,Everton,Arsenal,Man Utd,Watford,3.0,1.7,3.3,1.6,1.6,3.2,3.6,1.9,2.6,1.4,2.8,2.0
Pedro,Obiang,MID,WHU,4400000,2,50,0.641025641025641,1.45687645687646e-07,1.13636363636364e-05,0,22914,6,24,0,0,0,1,0,11.4,2465,-1,0,50,1,1.2,0,5.3,6,0,4,0,2,0.8,40553,0,163,0,1,1517,5841,0,0,291,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,349,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,265,0,0,0,0,0,9,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4800000,0,43,2.3,4.79166666666667e-07,8.95833333333333e-06,0,47954,2,30,0,0,0,0,0,9.0,485,-2,0,43,2,0.0,0,0.0,2,0,4,0,0,0.7,20164,0,284,0,0,1665,24,0,0,309,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.0,0.0,0.0,0.0,0.0,2.1,1.5,2.1,2.0,2.4,2.9,1.3
Stefano,Okaka,FWD,WAT,5100000,0,21,0.269230769230769,5.2790346907994004e-08,4.11764705882353e-06,0,21855,3,5,0,0,0,2,0,4.1,345,-4,0,21,4,0.1,0,0.3,3,0,1,0,0,0.1,23541,0,0,0,1,371,165,0,0,74,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10790,0,0,0,0,0,0,0,0.0,36,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1410,0,84,0,0,0,11,0,0,0,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,2,39,1.9,3.39285714285714e-07,6.96428571428571e-06,0,132443,1,18,0,0,0,2,0,7.0,815,-4,0,39,4,0.2,0,1.0,2,0,3,0,0,1.3,83846,0,320,0,0,1022,1880,0,0,130,Hull City,West Ham,Stoke,Sunderland,Everton,2.3,0.0,1.2,1.8,2.1,1.0,1.2,1.9,1.0,1.9,1.2,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,909,0,0,0,0,0,0,0,0.0,85,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1505,0,0,0,0,0,208,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
